,ap_mac,ap_name,rssi,timestamp,room,door_status,room_part
0,70:d3:79:2e:ba:00:,eduroam,-77,1709568832.875278,LC415,0,1
1,70:d3:79:2e:ba:03:,CD91,-76,1709568832.875278,LC415,0,1
2,70:d3:79:2e:ba:04:,Guest-CentraleSupelec,-75,1709568832.875278,LC415,0,1
3,70:d3:79:2e:ba:06:,fabrique2024,-76,1709568832.875278,LC415,0,1
4,94:d4:69:f6:c5:60:,eduroam,-76,1709568832.875278,LC415,0,1
5,94:d4:69:f6:c5:63:,CD91,-76,1709568832.875278,LC415,0,1
6,94:d4:69:f6:c5:64:,Guest-CentraleSupelec,-78,1709568832.875278,LC415,0,1
7,94:d4:69:f6:c5:66:,fabrique2024,-79,1709568832.875278,LC415,0,1
8,94:d4:69:f6:c5:68:,stop&go,-81,1709568832.875278,LC415,0,1
9,94:d4:69:f6:e4:e0:,eduroam,-75,1709568832.875278,LC415,0,1
10,94:d4:69:f6:e4:e7:,stop&go,-83,1709568832.875278,LC415,0,1
11,94:d4:69:f6:e4:e9:,fabrique2024,-83,1709568832.875278,LC415,0,1
12,94:d4:69:f6:e4:eb:,Guest-CentraleSupelec,-83,1709568832.875278,LC415,0,1
13,94:d4:69:f6:e4:ec:,CD91,-83,1709568832.875278,LC415,0,1
14,94:d4:69:f6:e4:ef:,eduroam,-81,1709568832.875278,LC415,0,1
15,94:d4:69:f9:7d:60:,eduroam,-68,1709568832.875278,LC415,0,1
16,94:d4:69:f9:7d:63:,CD91,-72,1709568832.875278,LC415,0,1
17,94:d4:69:f9:7d:64:,Guest-CentraleSupelec,-72,1709568832.875278,LC415,0,1
18,94:d4:69:f9:7d:66:,fabrique2024,-72,1709568832.875278,LC415,0,1
19,94:d4:69:f9:7d:67:,stop&go,-78,1709568832.875278,LC415,0,1
20,94:d4:69:f9:7d:69:,fabrique2024,-78,1709568832.875278,LC415,0,1
21,94:d4:69:f9:7d:6b:,Guest-CentraleSupelec,-78,1709568832.875278,LC415,0,1
22,94:d4:69:f9:7d:6c:,CD91,-78,1709568832.875278,LC415,0,1
23,94:d4:69:f9:7d:6f:,eduroam,-84,1709568832.875278,LC415,0,1
24,94:d4:69:fa:94:40:,eduroam,-68,1709568832.875278,LC415,0,1
25,94:d4:69:fa:94:43:,CD91,-68,1709568832.875278,LC415,0,1
26,94:d4:69:fa:94:44:,Guest-CentraleSupelec,-68,1709568832.875278,LC415,0,1
27,94:d4:69:fa:94:46:,fabrique2024,-68,1709568832.875278,LC415,0,1
28,94:d4:69:fa:94:48:,stop&go,-68,1709568832.875278,LC415,0,1
29,94:d4:69:fa:94:49:,fabrique2024,-82,1709568832.875278,LC415,0,1
30,94:d4:69:fa:94:4b:,Guest-CentraleSupelec,-82,1709568832.875278,LC415,0,1
31,94:d4:69:fa:94:4c:,CD91,-82,1709568832.875278,LC415,0,1
32,94:d4:69:fa:94:4f:,eduroam,-82,1709568832.875278,LC415,0,1
33,94:d4:69:fa:9a:00:,eduroam,-79,1709568832.875278,LC415,0,1
34,94:d4:69:fa:9a:03:,CD91,-79,1709568832.875278,LC415,0,1
35,94:d4:69:fa:9a:04:,Guest-CentraleSupelec,-84,1709568832.875278,LC415,0,1
36,94:d4:69:fa:9a:06:,fabrique2024,-78,1709568832.875278,LC415,0,1
37,94:d4:69:fa:9a:08:,stop&go,-84,1709568832.875278,LC415,0,1
38,94:d4:69:fa:9a:09:,fabrique2024,-83,1709568832.875278,LC415,0,1
39,94:d4:69:fa:9a:0b:,Guest-CentraleSupelec,-83,1709568832.875278,LC415,0,1
40,94:d4:69:fa:9a:0c:,CD91,-84,1709568832.875278,LC415,0,1
41,94:d4:69:fa:9a:0f:,eduroam,-81,1709568832.875278,LC415,0,1
42,94:d4:69:fd:b1:00:,eduroam,-83,1709568832.875278,LC415,0,1
43,94:d4:69:fd:b1:03:,CD91,-83,1709568832.875278,LC415,0,1
44,94:d4:69:fd:b1:04:,Guest-CentraleSupelec,-83,1709568832.875278,LC415,0,1
45,94:d4:69:fd:b1:06:,fabrique2024,-83,1709568832.875278,LC415,0,1
46,94:d4:69:fd:b1:08:,stop&go,-83,1709568832.875278,LC415,0,1
47,94:d4:69:fd:b1:09:,fabrique2024,-84,1709568832.875278,LC415,0,1
48,94:d4:69:fd:b1:0b:,Guest-CentraleSupelec,-84,1709568832.875278,LC415,0,1
49,94:d4:69:fd:b1:0c:,CD91,-84,1709568832.875278,LC415,0,1
50,94:d4:69:fd:b1:0f:,eduroam,-84,1709568832.875278,LC415,0,1
51,94:d4:69:fd:b1:e0:,eduroam,-79,1709568832.875278,LC415,0,1
52,94:d4:69:fd:b1:e3:,CD91,-78,1709568832.875278,LC415,0,1
53,94:d4:69:fd:b1:e4:,Guest-CentraleSupelec,-78,1709568832.875278,LC415,0,1
54,94:d4:69:fd:b1:e6:,fabrique2024,-78,1709568832.875278,LC415,0,1
55,70:d3:79:2e:ba:00:,eduroam,-70,1709568833.9226182,LC415,0,1
56,70:d3:79:2e:ba:03:,CD91,-70,1709568833.9226182,LC415,0,1
57,70:d3:79:2e:ba:04:,Guest-CentraleSupelec,-70,1709568833.9226182,LC415,0,1
58,70:d3:79:2e:ba:06:,fabrique2024,-71,1709568833.9226182,LC415,0,1
59,70:d3:79:2e:ba:07:,stop&go,-70,1709568833.9226182,LC415,0,1
60,70:d3:79:2e:ba:08:,stop&go,-85,1709568833.9226182,LC415,0,1
61,70:d3:79:2e:ba:09:,fabrique2024,-84,1709568833.9226182,LC415,0,1
62,70:d3:79:2e:ba:0b:,Guest-CentraleSupelec,-85,1709568833.9226182,LC415,0,1
63,70:d3:79:2e:ba:0c:,CD91,-84,1709568833.9226182,LC415,0,1
64,70:d3:79:2e:ba:0f:,eduroam,-85,1709568833.9226182,LC415,0,1
65,94:d4:69:f6:c5:60:,eduroam,-76,1709568833.9226182,LC415,0,1
66,94:d4:69:f6:c5:63:,CD91,-76,1709568833.9226182,LC415,0,1
67,94:d4:69:f6:c5:64:,Guest-CentraleSupelec,-78,1709568833.9226182,LC415,0,1
68,94:d4:69:f6:c5:66:,fabrique2024,-79,1709568833.9226182,LC415,0,1
69,94:d4:69:f6:c5:68:,stop&go,-81,1709568833.9226182,LC415,0,1
70,94:d4:69:f6:e4:e0:,eduroam,-75,1709568833.9226182,LC415,0,1
71,94:d4:69:f6:e4:e7:,stop&go,-83,1709568833.9226182,LC415,0,1
72,94:d4:69:f6:e4:e9:,fabrique2024,-82,1709568833.9226182,LC415,0,1
73,94:d4:69:f6:e4:eb:,Guest-CentraleSupelec,-83,1709568833.9226182,LC415,0,1
74,94:d4:69:f6:e4:ec:,CD91,-83,1709568833.9226182,LC415,0,1
75,94:d4:69:f6:e4:ef:,eduroam,-83,1709568833.9226182,LC415,0,1
76,94:d4:69:f9:7d:60:,eduroam,-68,1709568833.9226182,LC415,0,1
77,94:d4:69:f9:7d:63:,CD91,-66,1709568833.9226182,LC415,0,1
78,94:d4:69:f9:7d:64:,Guest-CentraleSupelec,-66,1709568833.9226182,LC415,0,1
79,94:d4:69:f9:7d:66:,fabrique2024,-66,1709568833.9226182,LC415,0,1
80,94:d4:69:f9:7d:67:,stop&go,-80,1709568833.9226182,LC415,0,1
81,94:d4:69:f9:7d:68:,stop&go,-78,1709568833.9226182,LC415,0,1
82,94:d4:69:f9:7d:69:,fabrique2024,-80,1709568833.9226182,LC415,0,1
83,94:d4:69:f9:7d:6b:,Guest-CentraleSupelec,-80,1709568833.9226182,LC415,0,1
84,94:d4:69:f9:7d:6c:,CD91,-80,1709568833.9226182,LC415,0,1
85,94:d4:69:f9:7d:6f:,eduroam,-81,1709568833.9226182,LC415,0,1
86,94:d4:69:fa:94:40:,eduroam,-68,1709568833.9226182,LC415,0,1
87,94:d4:69:fa:94:43:,CD91,-68,1709568833.9226182,LC415,0,1
88,94:d4:69:fa:94:44:,Guest-CentraleSupelec,-68,1709568833.9226182,LC415,0,1
