,ap_mac,ap_name,rssi,timestamp,room,door_status,room_part
0,70:d3:79:2e:8c:80:,eduroam,-71,1709566978.8376558,LC414,0,2
1,70:d3:79:2e:8c:83:,CD91,-69,1709566978.8376558,LC414,0,2
2,70:d3:79:2e:8c:84:,Guest-CentraleSupelec,-69,1709566978.8376558,LC414,0,2
3,70:d3:79:2e:8c:86:,fabrique2024,-69,1709566978.8376558,LC414,0,2
4,70:d3:79:2e:8c:87:,stop&go,-80,1709566978.8376558,LC414,0,2
5,70:d3:79:2e:8c:88:,stop&go,-80,1709566978.8376558,LC414,0,2
6,70:d3:79:2e:8c:89:,fabrique2024,-81,1709566978.8376558,LC414,0,2
7,70:d3:79:2e:8c:8b:,Guest-CentraleSupelec,-81,1709566978.8376558,LC414,0,2
8,70:d3:79:2e:8c:8c:,CD91,-80,1709566978.8376558,LC414,0,2
9,70:d3:79:2e:8c:8f:,eduroam,-80,1709566978.8376558,LC414,0,2
10,70:d3:79:2e:ba:00:,eduroam,-81,1709566978.8376558,LC414,0,2
11,70:d3:79:2e:ba:03:,CD91,-81,1709566978.8376558,LC414,0,2
12,70:d3:79:2e:ba:06:,fabrique2024,-82,1709566978.8376558,LC414,0,2
13,70:d3:79:2e:ba:08:,stop&go,-80,1709566978.8376558,LC414,0,2
14,84:3d:c6:f5:f1:87:,stop&go,-87,1709566978.8376558,LC414,0,2
15,84:3d:c6:f5:f1:89:,fabrique2024,-86,1709566978.8376558,LC414,0,2
16,84:3d:c6:f5:f1:8b:,Guest-CentraleSupelec,-87,1709566978.8376558,LC414,0,2
17,84:3d:c6:f5:f1:8f:,eduroam,-86,1709566978.8376558,LC414,0,2
18,94:d4:69:f6:e4:e0:,eduroam,-79,1709566978.8376558,LC414,0,2
19,94:d4:69:f6:e4:e3:,CD91,-75,1709566978.8376558,LC414,0,2
20,94:d4:69:f6:e4:e4:,Guest-CentraleSupelec,-77,1709566978.8376558,LC414,0,2
21,94:d4:69:f6:e4:e6:,fabrique2024,-76,1709566978.8376558,LC414,0,2
22,94:d4:69:f6:e4:e7:,stop&go,-86,1709566978.8376558,LC414,0,2
23,94:d4:69:f6:e4:e8:,stop&go,-76,1709566978.8376558,LC414,0,2
24,94:d4:69:f6:e4:e9:,fabrique2024,-87,1709566978.8376558,LC414,0,2
25,94:d4:69:f6:e4:eb:,Guest-CentraleSupelec,-85,1709566978.8376558,LC414,0,2
26,94:d4:69:f6:e4:ec:,CD91,-84,1709566978.8376558,LC414,0,2
27,94:d4:69:f6:e4:ef:,eduroam,-86,1709566978.8376558,LC414,0,2
28,94:d4:69:f9:7d:60:,eduroam,-60,1709566978.8376558,LC414,0,2
29,94:d4:69:f9:7d:63:,CD91,-65,1709566978.8376558,LC414,0,2
30,94:d4:69:f9:7d:64:,Guest-CentraleSupelec,-66,1709566978.8376558,LC414,0,2
31,94:d4:69:f9:7d:66:,fabrique2024,-65,1709566978.8376558,LC414,0,2
32,94:d4:69:f9:7d:67:,stop&go,-70,1709566978.8376558,LC414,0,2
33,94:d4:69:f9:7d:68:,stop&go,-65,1709566978.8376558,LC414,0,2
34,94:d4:69:f9:7d:69:,fabrique2024,-70,1709566978.8376558,LC414,0,2
35,94:d4:69:f9:7d:6b:,Guest-CentraleSupelec,-70,1709566978.8376558,LC414,0,2
36,94:d4:69:f9:7d:6c:,CD91,-70,1709566978.8376558,LC414,0,2
37,94:d4:69:f9:7d:6f:,eduroam,-70,1709566978.8376558,LC414,0,2
38,94:d4:69:fa:94:40:,eduroam,-78,1709566978.8376558,LC414,0,2
39,94:d4:69:fa:94:43:,CD91,-73,1709566978.8376558,LC414,0,2
40,94:d4:69:fa:94:44:,Guest-CentraleSupelec,-73,1709566978.8376558,LC414,0,2
41,94:d4:69:fa:94:46:,fabrique2024,-77,1709566978.8376558,LC414,0,2
42,94:d4:69:fa:94:47:,stop&go,-73,1709566978.8376558,LC414,0,2
43,94:d4:69:fa:94:48:,stop&go,-81,1709566978.8376558,LC414,0,2
44,94:d4:69:fa:94:49:,fabrique2024,-74,1709566978.8376558,LC414,0,2
45,94:d4:69:fa:94:4b:,Guest-CentraleSupelec,-75,1709566978.8376558,LC414,0,2
46,94:d4:69:fa:94:4c:,CD91,-74,1709566978.8376558,LC414,0,2
47,94:d4:69:fa:94:4f:,eduroam,-75,1709566978.8376558,LC414,0,2
48,94:d4:69:fa:9a:00:,eduroam,-79,1709566978.8376558,LC414,0,2
49,94:d4:69:fa:9a:03:,CD91,-79,1709566978.8376558,LC414,0,2
50,94:d4:69:fa:9a:04:,Guest-CentraleSupelec,-80,1709566978.8376558,LC414,0,2
51,94:d4:69:fa:9a:06:,fabrique2024,-80,1709566978.8376558,LC414,0,2
52,94:d4:69:fa:9a:08:,stop&go,-78,1709566978.8376558,LC414,0,2
53,94:d4:69:fd:b1:e0:,eduroam,-66,1709566978.8376558,LC414,0,2
54,94:d4:69:fd:b1:e3:,CD91,-66,1709566978.8376558,LC414,0,2
55,94:d4:69:fd:b1:e4:,Guest-CentraleSupelec,-66,1709566978.8376558,LC414,0,2
56,94:d4:69:fd:b1:e6:,fabrique2024,-66,1709566978.8376558,LC414,0,2
57,94:d4:69:fd:b1:e9:,fabrique2024,-69,1709566978.8376558,LC414,0,2
58,94:d4:69:fd:b1:eb:,Guest-CentraleSupelec,-69,1709566978.8376558,LC414,0,2
59,94:d4:69:fd:b1:ec:,CD91,-69,1709566978.8376558,LC414,0,2
60,94:d4:69:fd:b1:ef:,eduroam,-64,1709566978.8376558,LC414,0,2
61,94:d4:69:fd:b2:20:,eduroam,-80,1709566978.8376558,LC414,0,2
62,94:d4:69:fd:b2:23:,CD91,-80,1709566978.8376558,LC414,0,2
63,94:d4:69:fd:b2:24:,Guest-CentraleSupelec,-80,1709566978.8376558,LC414,0,2
64,94:d4:69:fd:b2:26:,fabrique2024,-80,1709566978.8376558,LC414,0,2
65,94:d4:69:fd:b2:28:,stop&go,-81,1709566978.8376558,LC414,0,2
66,70:d3:79:2e:8c:80:,eduroam,-71,1709566979.9082954,LC414,0,2
67,70:d3:79:2e:8c:83:,CD91,-69,1709566979.9082954,LC414,0,2
68,70:d3:79:2e:8c:84:,Guest-CentraleSupelec,-69,1709566979.9082954,LC414,0,2
69,70:d3:79:2e:8c:86:,fabrique2024,-69,1709566979.9082954,LC414,0,2
70,70:d3:79:2e:8c:87:,stop&go,-82,1709566979.9082954,LC414,0,2
71,70:d3:79:2e:8c:88:,stop&go,-82,1709566979.9082954,LC414,0,2
72,70:d3:79:2e:8c:89:,fabrique2024,-82,1709566979.9082954,LC414,0,2
73,70:d3:79:2e:8c:8b:,Guest-CentraleSupelec,-82,1709566979.9082954,LC414,0,2
74,70:d3:79:2e:8c:8c:,CD91,-83,1709566979.9082954,LC414,0,2
75,70:d3:79:2e:8c:8f:,eduroam,-80,1709566979.9082954,LC414,0,2
76,70:d3:79:2e:ba:00:,eduroam,-81,1709566979.9082954,LC414,0,2
77,70:d3:79:2e:ba:03:,CD91,-81,1709566979.9082954,LC414,0,2
78,70:d3:79:2e:ba:06:,fabrique2024,-82,1709566979.9082954,LC414,0,2
79,70:d3:79:2e:ba:08:,stop&go,-80,1709566979.9082954,LC414,0,2
80,84:3d:c6:f5:f1:87:,stop&go,-87,1709566979.9082954,LC414,0,2
81,84:3d:c6:f5:f1:89:,fabrique2024,-86,1709566979.9082954,LC414,0,2
82,84:3d:c6:f5:f1:8b:,Guest-CentraleSupelec,-87,1709566979.9082954,LC414,0,2
83,84:3d:c6:f5:f1:8f:,eduroam,-86,1709566979.9082954,LC414,0,2
84,94:d4:69:f6:e4:e0:,eduroam,-79,1709566979.9082954,LC414,0,2
85,94:d4:69:f6:e4:e3:,CD91,-75,1709566979.9082954,LC414,0,2
86,94:d4:69:f6:e4:e4:,Guest-CentraleSupelec,-77,1709566979.9082954,LC414,0,2
87,94:d4:69:f6:e4:e6:,fabrique2024,-76,1709566979.9082954,LC414,0,2
88,94:d4:69:f6:e4:e7:,stop&go,-86,1709566979.9082954,LC414,0,2
89,94:d4:69:f6:e4:e8:,stop&go,-76,1709566979.9082954,LC414,0,2
90,94:d4:69:f6:e4:e9:,fabrique2024,-87,1709566979.9082954,LC414,0,2
91,94:d4:69:f6:e4:eb:,Guest-CentraleSupelec,-85,1709566979.9082954,LC414,0,2
92,94:d4:69:f6:e4:ec:,CD91,-84,1709566979.9082954,LC414,0,2
93,94:d4:69:f6:e4:ef:,eduroam,-86,1709566979.9082954,LC414,0,2
94,94:d4:69:f9:7d:60:,eduroam,-60,1709566979.9082954,LC414,0,2
95,94:d4:69:f9:7d:63:,CD91,-60,1709566979.9082954,LC414,0,2
96,94:d4:69:f9:7d:64:,Guest-CentraleSupelec,-60,1709566979.9082954,LC414,0,2
97,94:d4:69:f9:7d:66:,fabrique2024,-65,1709566979.9082954,LC414,0,2
98,94:d4:69:f9:7d:67:,stop&go,-58,1709566979.9082954,LC414,0,2
99,94:d4:69:f9:7d:68:,stop&go,-65,1709566979.9082954,LC414,0,2
100,94:d4:69:f9:7d:69:,fabrique2024,-59,1709566979.9082954,LC414,0,2
101,94:d4:69:f9:7d:6b:,Guest-CentraleSupelec,-58,1709566979.9082954,LC414,0,2
102,94:d4:69:f9:7d:6c:,CD91,-58,1709566979.9082954,LC414,0,2
103,94:d4:69:f9:7d:6f:,eduroam,-58,1709566979.9082954,LC414,0,2
104,94:d4:69:fa:94:40:,eduroam,-78,1709566979.9082954,LC414,0,2
105,94:d4:69:fa:94:43:,CD91,-73,1709566979.9082954,LC414,0,2
