,ap_mac,ap_name,rssi,timestamp,room,door_status,room_part
0,2A:56:5A:49:06:54,DIRECT-54-HP M132f LaserJet,24,395.65078806877136,B2-01,0,4
1,34:60:F9:A3:D9:14,GASWIFI-2G_C2,34,395.65078806877136,B2-01,0,4
2,34:CE:00:51:3E:6F,Lab,57,395.65078806877136,B2-01,0,4
3,34:CE:00:51:3E:70,Lab_5G,27,395.65078806877136,B2-01,0,4
4,3A:60:F9:A3:D9:14,,7,395.65078806877136,B2-01,0,4
5,54:B8:0A:AA:2C:8C,LAB_DIGITAL,37,395.65078806877136,B2-01,0,4
6,54:B8:0A:AA:2C:8D,PCS-Wireless,19,395.65078806877136,B2-01,0,4
7,54:F0:B1:A1:18:C0,eduroam,14,395.65078806877136,B2-01,0,4
8,54:F0:B1:A1:18:C1,PoliSemFio,15,395.65078806877136,B2-01,0,4
9,54:F0:B1:A1:18:C3,MEZANINO,14,395.65078806877136,B2-01,0,4
10,54:F0:B1:A1:18:C4,GDLAB,12,395.65078806877136,B2-01,0,4
11,54:F0:B1:A1:18:C5,LABPAD,12,395.65078806877136,B2-01,0,4
12,54:F0:B1:A1:18:D0,eduroam,29,395.65078806877136,B2-01,0,4
13,54:F0:B1:A1:18:D1,PoliSemFio,30,395.65078806877136,B2-01,0,4
14,54:F0:B1:A1:18:D2,,30,395.65078806877136,B2-01,0,4
15,54:F0:B1:A1:18:D3,MEZANINO,15,395.65078806877136,B2-01,0,4
16,54:F0:B1:A1:18:D4,GDLAB,30,395.65078806877136,B2-01,0,4
17,54:F0:B1:A1:18:D5,LABPAD,30,395.65078806877136,B2-01,0,4
18,54:F0:B1:A1:57:F0,eduroam,12,395.65078806877136,B2-01,0,4
19,54:F0:B1:A1:57:F1,PoliSemFio,14,395.65078806877136,B2-01,0,4
20,54:F0:B1:A1:57:F2,,15,395.65078806877136,B2-01,0,4
21,54:F0:B1:A1:58:00,eduroam,30,395.65078806877136,B2-01,0,4
22,54:F0:B1:A1:58:01,PoliSemFio,24,395.65078806877136,B2-01,0,4
23,54:F0:B1:A1:58:02,,42,395.65078806877136,B2-01,0,4
24,54:F0:B1:A2:57:30,eduroam,22,395.65078806877136,B2-01,0,4
25,54:F0:B1:A2:57:31,PoliSemFio,20,395.65078806877136,B2-01,0,4
26,54:F0:B1:A2:57:33,LCA,19,395.65078806877136,B2-01,0,4
27,54:F0:B1:BB:5A:80,eduroam,30,395.65078806877136,B2-01,0,4
28,54:F0:B1:BB:5A:81,PoliSemFio,47,395.65078806877136,B2-01,0,4
29,54:F0:B1:BB:5A:82,HACKER,30,395.65078806877136,B2-01,0,4
30,54:F0:B1:BB:5A:83,LEP,30,395.65078806877136,B2-01,0,4
31,54:F0:B1:BB:84:B0,eduroam,15,395.65078806877136,B2-01,0,4
32,54:F0:B1:BB:BE:12,,24,395.65078806877136,B2-01,0,4
33,54:F0:B1:BB:BE:13,CAEEL,15,395.65078806877136,B2-01,0,4
34,54:F0:B1:BB:C4:D0,eduroam,79,395.65078806877136,B2-01,0,4
35,54:F0:B1:BB:C4:D1,PoliSemFio,80,395.65078806877136,B2-01,0,4
36,54:F0:B1:BB:C4:D2,,45,395.65078806877136,B2-01,0,4
37,54:F0:B1:BB:C4:F0,eduroam,25,395.65078806877136,B2-01,0,4
