,ap_mac,ap_name,rssi,timestamp,room,door_status,room_part
0,00:21:91:70:9D:EC,LAB-DIDATICO,24,913.3454155921936,B2-01,1,4
1,30:85:A9:69:F2:E4,PCS-Wireless-C2-22,29,913.3454155921936,B2-01,1,4
2,34:60:F9:A3:D9:14,GASWIFI-2G_C2,22,913.3454155921936,B2-01,1,4
3,34:60:F9:A3:E7:3F,GASWIFI_C4,37,913.3454155921936,B2-01,1,4
4,34:CE:00:51:3E:6F,Lab,62,913.3454155921936,B2-01,1,4
5,34:CE:00:51:3E:70,Lab_5G,35,913.3454155921936,B2-01,1,4
6,3A:60:F9:A3:D9:14,,15,913.3454155921936,B2-01,1,4
7,44:D2:44:DC:2E:01,PROJETOR_B2-06-EC89sIpciG1AUef,30,913.3454155921936,B2-01,1,4
8,54:B8:0A:AA:2C:8C,LAB_DIGITAL,37,913.3454155921936,B2-01,1,4
9,54:B8:0A:AA:2C:8D,PCS-Wireless,37,913.3454155921936,B2-01,1,4
10,54:F0:B1:A1:18:C3,MEZANINO,12,913.3454155921936,B2-01,1,4
11,54:F0:B1:A1:18:C4,GDLAB,15,913.3454155921936,B2-01,1,4
12,54:F0:B1:A1:18:C5,LABPAD,12,913.3454155921936,B2-01,1,4
13,54:F0:B1:A1:18:D0,eduroam,30,913.3454155921936,B2-01,1,4
14,54:F0:B1:A1:18:D1,PoliSemFio,22,913.3454155921936,B2-01,1,4
15,54:F0:B1:A1:18:D2,,20,913.3454155921936,B2-01,1,4
16,54:F0:B1:A1:18:D3,MEZANINO,32,913.3454155921936,B2-01,1,4
17,54:F0:B1:A1:18:D4,GDLAB,29,913.3454155921936,B2-01,1,4
18,54:F0:B1:A1:18:D5,LABPAD,29,913.3454155921936,B2-01,1,4
19,54:F0:B1:A1:57:F0,eduroam,15,913.3454155921936,B2-01,1,4
20,54:F0:B1:A1:57:F1,PoliSemFio,15,913.3454155921936,B2-01,1,4
21,54:F0:B1:A1:58:00,eduroam,30,913.3454155921936,B2-01,1,4
22,54:F0:B1:A1:58:01,PoliSemFio,44,913.3454155921936,B2-01,1,4
23,54:F0:B1:A1:58:02,,44,913.3454155921936,B2-01,1,4
24,54:F0:B1:A2:56:61,PoliSemFio,15,913.3454155921936,B2-01,1,4
25,54:F0:B1:A2:56:70,eduroam,24,913.3454155921936,B2-01,1,4
26,54:F0:B1:A2:56:71,PoliSemFio,24,913.3454155921936,B2-01,1,4
27,54:F0:B1:A2:56:72,,22,913.3454155921936,B2-01,1,4
28,54:F0:B1:A2:57:30,eduroam,22,913.3454155921936,B2-01,1,4
29,54:F0:B1:A2:57:33,LCA,15,913.3454155921936,B2-01,1,4
30,54:F0:B1:BB:5A:80,eduroam,39,913.3454155921936,B2-01,1,4
31,54:F0:B1:BB:5A:81,PoliSemFio,35,913.3454155921936,B2-01,1,4
32,54:F0:B1:BB:5A:82,HACKER,35,913.3454155921936,B2-01,1,4
33,54:F0:B1:BB:5A:83,LEP,37,913.3454155921936,B2-01,1,4
34,54:F0:B1:BB:92:C2,,24,913.3454155921936,B2-01,1,4
35,54:F0:B1:BB:BE:11,PoliSemFio,27,913.3454155921936,B2-01,1,4
36,54:F0:B1:BB:BE:12,,25,913.3454155921936,B2-01,1,4
37,54:F0:B1:BB:BE:13,CAEEL,12,913.3454155921936,B2-01,1,4
38,54:F0:B1:BB:C4:D0,eduroam,62,913.3454155921936,B2-01,1,4
39,54:F0:B1:BB:C4:D1,PoliSemFio,82,913.3454155921936,B2-01,1,4
40,54:F0:B1:BB:C4:D2,,80,913.3454155921936,B2-01,1,4
41,54:F0:B1:BB:C4:F0,eduroam,39,913.3454155921936,B2-01,1,4
42,54:F0:B1:BB:C4:F1,PoliSemFio,40,913.3454155921936,B2-01,1,4
43,54:F0:B1:BB:C4:F2,,39,913.3454155921936,B2-01,1,4
44,54:F0:B1:BB:C5:C3,MEZANINO,12,913.3454155921936,B2-01,1,4
45,54:F0:B1:BB:C5:C4,GDLAB,12,913.3454155921936,B2-01,1,4
46,54:F0:B1:BB:C5:C5,LABPAD,14,913.3454155921936,B2-01,1,4
47,54:F0:B1:BB:F3:20,eduroam,27,913.3454155921936,B2-01,1,4
48,54:F0:B1:BB:F3:21,PoliSemFio,27,913.3454155921936,B2-01,1,4
49,54:F0:B1:BC:09:40,eduroam,97,913.3454155921936,B2-01,1,4
50,54:F0:B1:BC:09:41,PoliSemFio,90,913.3454155921936,B2-01,1,4
51,54:F0:B1:BC:09:42,,90,913.3454155921936,B2-01,1,4
52,54:F0:B1:BC:09:60,eduroam,85,913.3454155921936,B2-01,1,4
53,54:F0:B1:BC:09:61,PoliSemFio,75,913.3454155921936,B2-01,1,4
54,54:F0:B1:BC:1B:D0,eduroam,64,913.3454155921936,B2-01,1,4
55,54:F0:B1:BC:1B:D1,PoliSemFio,64,913.3454155921936,B2-01,1,4
56,54:F0:B1:BC:1B:D2,,65,913.3454155921936,B2-01,1,4
57,54:F0:B1:BC:1B:F0,eduroam,24,913.3454155921936,B2-01,1,4
58,54:F0:B1:BC:1B:F1,PoliSemFio,22,913.3454155921936,B2-01,1,4
59,54:F0:B1:BC:2E:90,eduroam,59,913.3454155921936,B2-01,1,4
60,54:F0:B1:BC:2E:91,PoliSemFio,55,913.3454155921936,B2-01,1,4
61,54:F0:B1:BC:2E:92,,55,913.3454155921936,B2-01,1,4
62,54:F0:B1:BC:2E:B0,eduroam,32,913.3454155921936,B2-01,1,4
63,54:F0:B1:BC:2E:B1,PoliSemFio,32,913.3454155921936,B2-01,1,4
64,54:F0:B1:BC:2F:50,eduroam,12,913.3454155921936,B2-01,1,4
65,54:F0:B1:BC:36:11,eduroam,22,913.3454155921936,B2-01,1,4
66,54:F0:B1:BC:3F:10,eduroam,29,913.3454155921936,B2-01,1,4
67,54:F0:B1:BC:3F:12,,27,913.3454155921936,B2-01,1,4
68,54:F0:B1:BC:70:00,eduroam,57,913.3454155921936,B2-01,1,4
69,54:F0:B1:BC:70:01,PoliSemFio,44,913.3454155921936,B2-01,1,4
70,54:F0:B1:BC:70:02,,50,913.3454155921936,B2-01,1,4
71,54:F0:B1:BC:70:20,eduroam,15,913.3454155921936,B2-01,1,4
72,54:F0:B1:BC:70:21,PoliSemFio,17,913.3454155921936,B2-01,1,4
73,54:F0:B1:BC:77:80,eduroam,37,913.3454155921936,B2-01,1,4
74,54:F0:B1:BC:77:81,PoliSemFio,42,913.3454155921936,B2-01,1,4
75,54:F0:B1:BC:77:82,,42,913.3454155921936,B2-01,1,4
76,54:F0:B1:BC:77:A0,eduroam,25,913.3454155921936,B2-01,1,4
77,54:F0:B1:BC:77:A1,PoliSemFio,25,913.3454155921936,B2-01,1,4
78,68:FF:7B:47:78:BE,C1-22M,25,913.3454155921936,B2-01,1,4
79,70:62:B8:6E:72:A0,PCS-wireless-C1-13,32,913.3454155921936,B2-01,1,4
80,70:62:B8:6E:72:A1,PPGEE,44,913.3454155921936,B2-01,1,4
81,84:D4:7E:06:4F:E0,eduroam,57,913.3454155921936,B2-01,1,4
82,84:D4:7E:06:4F:E1,PoliSemFio,54,913.3454155921936,B2-01,1,4
83,84:D4:7E:06:4F:E2,,54,913.3454155921936,B2-01,1,4
84,84:D4:7E:06:4F:F0,eduroam,17,913.3454155921936,B2-01,1,4
85,84:D4:7E:06:4F:F1,PoliSemFio,15,913.3454155921936,B2-01,1,4
86,84:D4:7E:06:4F:F2,,19,913.3454155921936,B2-01,1,4
87,DC:9F:DB:1C:1F:D7,LWN-3,17,913.3454155921936,B2-01,1,4
88,DC:9F:DB:1C:1F:E0,LWN-3,37,913.3454155921936,B2-01,1,4
89,DE:9F:DB:1C:1F:E0,LARC Guest,37,913.3454155921936,B2-01,1,4
90,EE:9F:DB:1C:1F:E0,,37,913.3454155921936,B2-01,1,4
91,F8:1A:67:99:55:8E,NUCLEAR_CHF,24,913.3454155921936,B2-01,1,4
92,FE:9F:DB:1C:1F:E0,,37,913.3454155921936,B2-01,1,4
93,00:21:91:70:9D:EC,LAB-DIDATICO,24,915.9648683071136,B2-01,1,4
94,30:85:A9:69:F2:E4,PCS-Wireless-C2-22,22,915.9648683071136,B2-01,1,4
95,34:60:F9:A3:D9:14,GASWIFI-2G_C2,40,915.9648683071136,B2-01,1,4
96,34:60:F9:A3:E7:3F,GASWIFI_C4,37,915.9648683071136,B2-01,1,4
97,34:CE:00:51:3E:6F,Lab,30,915.9648683071136,B2-01,1,4
98,34:CE:00:51:3E:70,Lab_5G,7,915.9648683071136,B2-01,1,4
99,3A:60:F9:A3:D9:14,,42,915.9648683071136,B2-01,1,4
100,44:D2:44:DC:2E:01,PROJETOR_B2-06-EC89sIpciG1AUef,30,915.9648683071136,B2-01,1,4
101,54:B8:0A:AA:2C:8C,LAB_DIGITAL,24,915.9648683071136,B2-01,1,4
102,54:B8:0A:AA:2C:8D,PCS-Wireless,30,915.9648683071136,B2-01,1,4
103,54:F0:B1:A1:18:C0,eduroam,22,915.9648683071136,B2-01,1,4
104,54:F0:B1:A1:18:C1,PoliSemFio,24,915.9648683071136,B2-01,1,4
105,54:F0:B1:A1:18:C3,MEZANINO,22,915.9648683071136,B2-01,1,4
106,54:F0:B1:A1:18:C4,GDLAB,22,915.9648683071136,B2-01,1,4
107,54:F0:B1:A1:18:C5,LABPAD,22,915.9648683071136,B2-01,1,4
108,54:F0:B1:A1:18:D0,eduroam,24,915.9648683071136,B2-01,1,4
109,54:F0:B1:A1:18:D1,PoliSemFio,22,915.9648683071136,B2-01,1,4
110,54:F0:B1:A1:18:D2,,20,915.9648683071136,B2-01,1,4
111,54:F0:B1:A1:18:D4,GDLAB,24,915.9648683071136,B2-01,1,4
112,54:F0:B1:A1:18:D5,LABPAD,34,915.9648683071136,B2-01,1,4
113,54:F0:B1:A1:57:F0,eduroam,15,915.9648683071136,B2-01,1,4
114,54:F0:B1:A1:57:F1,PoliSemFio,15,915.9648683071136,B2-01,1,4
115,54:F0:B1:A1:58:00,eduroam,30,915.9648683071136,B2-01,1,4
116,54:F0:B1:A1:58:01,PoliSemFio,44,915.9648683071136,B2-01,1,4
117,54:F0:B1:A1:58:02,,44,915.9648683071136,B2-01,1,4
118,54:F0:B1:A2:56:61,PoliSemFio,15,915.9648683071136,B2-01,1,4
119,54:F0:B1:A2:56:70,eduroam,24,915.9648683071136,B2-01,1,4
120,54:F0:B1:A2:56:71,PoliSemFio,24,915.9648683071136,B2-01,1,4
