,ap_mac,ap_name,rssi,timestamp,room,door_status,room_part
0,00:18:E7:FF:8C:98,dlink,32,360.8989791870117,B2-01,0,4
1,00:21:91:70:9D:EC,LAB-DIDATICO,25,360.8989791870117,B2-01,0,4
2,34:60:F9:A3:E7:3F,GASWIFI_C4,30,360.8989791870117,B2-01,0,4
3,34:CE:00:51:3E:6F,Lab,57,360.8989791870117,B2-01,0,4
4,34:CE:00:51:3E:70,Lab_5G,32,360.8989791870117,B2-01,0,4
5,44:D2:44:DC:2E:01,PROJETOR_B2-06-EC89sIpciG1AUef,40,360.8989791870117,B2-01,0,4
6,54:B8:0A:AA:2C:8C,LAB_DIGITAL,24,360.8989791870117,B2-01,0,4
7,54:B8:0A:AA:2C:8D,PCS-Wireless,27,360.8989791870117,B2-01,0,4
8,54:F0:B1:A1:18:C3,MEZANINO,5,360.8989791870117,B2-01,0,4
9,54:F0:B1:A1:18:C4,GDLAB,5,360.8989791870117,B2-01,0,4
10,54:F0:B1:A1:18:D0,eduroam,24,360.8989791870117,B2-01,0,4
11,54:F0:B1:A1:18:D1,PoliSemFio,27,360.8989791870117,B2-01,0,4
12,54:F0:B1:A1:18:D2,,27,360.8989791870117,B2-01,0,4
13,54:F0:B1:A1:18:D4,GDLAB,25,360.8989791870117,B2-01,0,4
14,54:F0:B1:A1:18:D5,LABPAD,22,360.8989791870117,B2-01,0,4
15,54:F0:B1:A1:57:F0,eduroam,12,360.8989791870117,B2-01,0,4
16,54:F0:B1:A1:57:F1,PoliSemFio,10,360.8989791870117,B2-01,0,4
17,54:F0:B1:A1:57:F2,,12,360.8989791870117,B2-01,0,4
18,54:F0:B1:A1:58:00,eduroam,35,360.8989791870117,B2-01,0,4
19,54:F0:B1:A1:58:01,PoliSemFio,44,360.8989791870117,B2-01,0,4
20,54:F0:B1:A1:58:02,,40,360.8989791870117,B2-01,0,4
21,54:F0:B1:A2:56:72,,24,360.8989791870117,B2-01,0,4
22,54:F0:B1:A2:57:30,eduroam,19,360.8989791870117,B2-01,0,4
23,54:F0:B1:A2:57:33,LCA,19,360.8989791870117,B2-01,0,4
24,54:F0:B1:BB:5A:80,eduroam,39,360.8989791870117,B2-01,0,4
25,54:F0:B1:BB:5A:81,PoliSemFio,29,360.8989791870117,B2-01,0,4
26,54:F0:B1:BB:5A:82,HACKER,39,360.8989791870117,B2-01,0,4
27,54:F0:B1:BB:5A:83,LEP,42,360.8989791870117,B2-01,0,4
28,54:F0:B1:BB:5A:84,,37,360.8989791870117,B2-01,0,4
29,54:F0:B1:BB:BE:10,eduroam,20,360.8989791870117,B2-01,0,4
30,54:F0:B1:BB:C4:D0,eduroam,57,360.8989791870117,B2-01,0,4
31,54:F0:B1:BB:C4:D1,PoliSemFio,79,360.8989791870117,B2-01,0,4
32,54:F0:B1:BB:C4:D2,,79,360.8989791870117,B2-01,0,4
33,54:F0:B1:BB:C4:F0,eduroam,40,360.8989791870117,B2-01,0,4
34,54:F0:B1:BB:C4:F1,PoliSemFio,40,360.8989791870117,B2-01,0,4
35,54:F0:B1:BB:C4:F2,,40,360.8989791870117,B2-01,0,4
36,54:F0:B1:BB:F3:20,eduroam,32,360.8989791870117,B2-01,0,4
37,54:F0:B1:BB:F3:21,PoliSemFio,30,360.8989791870117,B2-01,0,4
38,54:F0:B1:BB:F3:22,,30,360.8989791870117,B2-01,0,4
39,54:F0:B1:BC:09:40,eduroam,100,360.8989791870117,B2-01,0,4
