,ap_mac,ap_name,rssi,timestamp,room,door_status,room_part
0,18:34:AF:60:91:C8,CLARO_2G6091C2,20,171.9179937839508,QQQ,0,4
1,30:16:9D:A2:B9:27,O Albergue' Hostel_EXT,45,171.9179937839508,QQQ,0,4
2,42:C8:79:1C:51:B4,PIX-LINK-2.4G,14,171.9179937839508,QQQ,0,4
3,78:8C:B5:D3:8C:BC,Lucia_EXT,27,171.9179937839508,QQQ,0,4
4,84:0B:BB:C8:9F:30,SAMPAIO VIVO,37,171.9179937839508,QQQ,0,4
5,8A:D8:1B:C6:E7:1F,,22,171.9179937839508,QQQ,0,4
6,8C:44:4F:47:29:07,O Albergue' Hostel,20,171.9179937839508,QQQ,0,4
7,8E:44:4F:47:2A:08,#CLARO-WIFI,22,171.9179937839508,QQQ,0,4
8,90:0A:62:BE:13:6F,going merry,15,171.9179937839508,QQQ,0,4
9,9C:24:72:31:DB:C1,Mozambique_2G,32,171.9179937839508,QQQ,0,4
10,D8:07:B6:8A:C7:03,PaxTecum-5G,64,171.9179937839508,QQQ,0,4
11,D8:07:B6:8A:C7:04,PaxTecum,90,171.9179937839508,QQQ,0,4
12,D8:32:14:28:77:19,Beloca,15,171.9179937839508,QQQ,0,4
13,D8:C6:78:70:41:30,Casa 104,32,171.9179937839508,QQQ,0,4
14,D8:C6:78:C1:B1:B8,Fazenda,22,171.9179937839508,QQQ,0,4
15,DE:07:B6:8A:C7:04,,60,171.9179937839508,QQQ,0,4
16,DE:4A:9E:D4:BE:4E,laps24-2.4G-ext,12,171.9179937839508,QQQ,0,4
17,E2:85:4D:D0:60:D4,[LG_Wall-Mount A/C]60d4,22,171.9179937839508,QQQ,0,4
18,E8:45:8B:4E:15:F0,SADA_ESTUDIO,19,171.9179937839508,QQQ,0,4
19,F0:A7:31:56:A3:51,SAMPAIO VIVO_EXT,52,171.9179937839508,QQQ,0,4
20,18:34:AF:60:91:C8,CLARO_2G6091C2,20,178.18922591209412,QQQ,0,4
21,30:16:9D:A2:B9:27,O Albergue' Hostel_EXT,45,178.18922591209412,QQQ,0,4
22,42:C8:79:1C:51:B4,PIX-LINK-2.4G,14,178.18922591209412,QQQ,0,4
23,78:8C:B5:D3:8C:BC,Lucia_EXT,27,178.18922591209412,QQQ,0,4
24,84:0B:BB:C8:9F:30,SAMPAIO VIVO,37,178.18922591209412,QQQ,0,4
25,8A:D8:1B:C6:E7:1F,,22,178.18922591209412,QQQ,0,4
26,8C:44:4F:47:29:07,O Albergue' Hostel,20,178.18922591209412,QQQ,0,4
27,8E:44:4F:47:2A:08,#CLARO-WIFI,22,178.18922591209412,QQQ,0,4
28,90:0A:62:BE:13:6F,going merry,15,178.18922591209412,QQQ,0,4
29,9C:24:72:31:DB:C1,Mozambique_2G,32,178.18922591209412,QQQ,0,4
30,D8:07:B6:8A:C7:03,PaxTecum-5G,58,178.18922591209412,QQQ,0,4
31,D8:07:B6:8A:C7:04,PaxTecum,90,178.18922591209412,QQQ,0,4
32,D8:32:14:28:77:19,Beloca,15,178.18922591209412,QQQ,0,4
33,D8:C6:78:70:41:30,Casa 104,32,178.18922591209412,QQQ,0,4
34,D8:C6:78:C1:B1:B8,Fazenda,22,178.18922591209412,QQQ,0,4
35,DE:07:B6:8A:C7:04,,60,178.18922591209412,QQQ,0,4
36,DE:4A:9E:D4:BE:4E,laps24-2.4G-ext,12,178.18922591209412,QQQ,0,4
37,E2:85:4D:D0:60:D4,[LG_Wall-Mount A/C]60d4,22,178.18922591209412,QQQ,0,4
38,E8:45:8B:4E:15:F0,SADA_ESTUDIO,19,178.18922591209412,QQQ,0,4
39,F0:A7:31:56:A3:51,SAMPAIO VIVO_EXT,52,178.18922591209412,QQQ,0,4
40,18:34:AF:60:91:C8,CLARO_2G6091C2,20,180.83174180984497,QQQ,0,4
41,30:16:9D:A2:B9:27,O Albergue' Hostel_EXT,54,180.83174180984497,QQQ,0,4
42,42:C8:79:1C:51:B4,PIX-LINK-2.4G,32,180.83174180984497,QQQ,0,4
43,78:8C:B5:D3:8C:BC,Lucia_EXT,27,180.83174180984497,QQQ,0,4
44,84:0B:BB:C8:9F:30,SAMPAIO VIVO,37,180.83174180984497,QQQ,0,4
45,8A:D8:1B:C6:E7:1F,,22,180.83174180984497,QQQ,0,4
46,8C:44:4F:47:29:07,O Albergue' Hostel,35,180.83174180984497,QQQ,0,4
47,8E:44:4F:47:2A:08,#CLARO-WIFI,32,180.83174180984497,QQQ,0,4
48,90:0A:62:BE:13:6F,going merry,15,180.83174180984497,QQQ,0,4
49,9C:24:72:31:DB:C1,Mozambique_2G,32,180.83174180984497,QQQ,0,4
50,D8:07:B6:8A:C7:03,PaxTecum-5G,64,180.83174180984497,QQQ,0,4
51,D8:07:B6:8A:C7:04,PaxTecum,90,180.83174180984497,QQQ,0,4
52,D8:32:14:28:77:19,Beloca,15,180.83174180984497,QQQ,0,4
53,D8:C6:78:70:41:30,Casa 104,29,180.83174180984497,QQQ,0,4
54,D8:C6:78:C1:B1:B8,Fazenda,22,180.83174180984497,QQQ,0,4
55,DE:07:B6:8A:C7:04,,60,180.83174180984497,QQQ,0,4
56,DE:4A:9E:D4:BE:4E,laps24-2.4G-ext,12,180.83174180984497,QQQ,0,4
57,E2:85:4D:D0:60:D4,[LG_Wall-Mount A/C]60d4,22,180.83174180984497,QQQ,0,4
58,F0:A7:31:56:A3:51,SAMPAIO VIVO_EXT,84,180.83174180984497,QQQ,0,4
59,18:34:AF:60:91:C8,CLARO_2G6091C2,20,183.47692012786865,QQQ,0,4
