,ap_mac,ap_name,rssi,timestamp,room,door_status,room_part
0,10:98:5F:6D:69:6F,Vivo_MigoMoi,9,289.941038608551,QQQ,1,1
1,1E:39:29:B6:F5:8D,[LG_Wall-Mount A/C]f58d,17,289.941038608551,QQQ,1,1
2,30:16:9D:A2:B9:27,O Albergue' Hostel_EXT,60,289.941038608551,QQQ,1,1
3,42:C8:79:1C:51:B4,PIX-LINK-2.4G,62,289.941038608551,QQQ,1,1
4,74:93:DA:7D:44:DF,sushi&tofu2,27,289.941038608551,QQQ,1,1
5,84:0B:BB:C8:9F:30,SAMPAIO VIVO,27,289.941038608551,QQQ,1,1
6,84:D8:1B:C6:E7:1F,Corredor 104 - 2.4 GHz,35,289.941038608551,QQQ,1,1
7,8C:44:4F:47:29:07,O Albergue' Hostel,47,289.941038608551,QQQ,1,1
8,8C:44:4F:47:29:0F,O Albergue' Hostel 5G,29,289.941038608551,QQQ,1,1
9,8E:44:4F:47:2A:08,#CLARO-WIFI,42,289.941038608551,QQQ,1,1
10,B0:FC:88:FD:93:8C,Lileuegaya_2G,25,289.941038608551,QQQ,1,1
11,D8:07:B6:8A:C7:03,PaxTecum-5G,72,289.941038608551,QQQ,1,1
12,D8:07:B6:8A:C7:04,PaxTecum,100,289.941038608551,QQQ,1,1
13,D8:C6:78:70:41:30,Casa 104,29,289.941038608551,QQQ,1,1
14,DE:07:B6:8A:C7:04,,100,289.941038608551,QQQ,1,1
15,E2:85:4D:D0:60:D4,[LG_Wall-Mount A/C]60d4,30,289.941038608551,QQQ,1,1
16,F0:A7:31:56:A3:51,SAMPAIO VIVO_EXT,62,289.941038608551,QQQ,1,1
17,10:98:5F:6D:69:6F,Vivo_MigoMoi,9,299.8294246196747,QQQ,1,1
18,30:16:9D:A2:B9:27,O Albergue' Hostel_EXT,60,299.8294246196747,QQQ,1,1
19,30:E1:F1:6C:60:D9,Falabella,15,299.8294246196747,QQQ,1,1
20,42:C8:79:1C:51:B4,PIX-LINK-2.4G,62,299.8294246196747,QQQ,1,1
21,84:0B:BB:C8:9F:30,SAMPAIO VIVO,27,299.8294246196747,QQQ,1,1
22,84:D8:1B:C6:E7:1F,Corredor 104 - 2.4 GHz,44,299.8294246196747,QQQ,1,1
