,ap_mac,ap_name,rssi,timestamp,room,door_status,room_part
0,10:93:97:D1:E4:1C,NET_2GEC8185,19,10.996690511703491,QQQ,0,1
1,30:16:9D:A2:B9:27,O Albergue' Hostel_EXT,44,10.996690511703491,QQQ,0,1
2,30:1F:48:54:00:9C,YOONGI,12,10.996690511703491,QQQ,0,1
3,42:C8:79:1C:51:B4,PIX-LINK-2.4G,49,10.996690511703491,QQQ,0,1
4,78:8C:B5:D3:8C:BC,Lucia_EXT,9,10.996690511703491,QQQ,0,1
5,84:0B:BB:C8:9F:30,SAMPAIO VIVO,29,10.996690511703491,QQQ,0,1
6,8A:D8:1B:C6:E7:1F,,30,10.996690511703491,QQQ,0,1
7,8C:44:4F:47:29:07,O Albergue' Hostel,37,10.996690511703491,QQQ,0,1
8,8E:44:4F:47:2A:08,#CLARO-WIFI,37,10.996690511703491,QQQ,0,1
9,9C:24:72:31:DB:C1,Mozambique_2G,35,10.996690511703491,QQQ,0,1
10,D8:07:B6:8A:C7:03,PaxTecum-5G,95,10.996690511703491,QQQ,0,1
11,D8:07:B6:8A:C7:04,PaxTecum,100,10.996690511703491,QQQ,0,1
12,D8:C6:78:70:41:30,Casa 104,20,10.996690511703491,QQQ,0,1
13,DE:07:B6:8A:C7:03,,95,10.996690511703491,QQQ,0,1
14,DE:07:B6:8A:C7:04,,100,10.996690511703491,QQQ,0,1
15,E2:85:4D:D0:60:D4,[LG_Wall-Mount A/C]60d4,20,10.996690511703491,QQQ,0,1
16,F0:A7:31:56:A3:51,SAMPAIO VIVO_EXT,84,10.996690511703491,QQQ,0,1
17,10:93:97:D1:E4:1C,NET_2GEC8185,19,13.604531049728394,QQQ,0,1
18,30:16:9D:A2:B9:27,O Albergue' Hostel_EXT,44,13.604531049728394,QQQ,0,1
19,30:1F:48:54:00:9C,YOONGI,12,13.604531049728394,QQQ,0,1
20,42:C8:79:1C:51:B4,PIX-LINK-2.4G,49,13.604531049728394,QQQ,0,1
21,78:8C:B5:D3:8C:BC,Lucia_EXT,9,13.604531049728394,QQQ,0,1
22,84:0B:BB:C8:9F:30,SAMPAIO VIVO,29,13.604531049728394,QQQ,0,1
23,8A:D8:1B:C6:E7:1F,,30,13.604531049728394,QQQ,0,1
24,8C:44:4F:47:29:07,O Albergue' Hostel,37,13.604531049728394,QQQ,0,1
25,8E:44:4F:47:2A:08,#CLARO-WIFI,37,13.604531049728394,QQQ,0,1
26,9C:24:72:31:DB:C1,Mozambique_2G,35,13.604531049728394,QQQ,0,1
27,D8:07:B6:8A:C7:03,PaxTecum-5G,54,13.604531049728394,QQQ,0,1
28,D8:07:B6:8A:C7:04,PaxTecum,100,13.604531049728394,QQQ,0,1
29,D8:C6:78:70:41:30,Casa 104,20,13.604531049728394,QQQ,0,1
30,DE:07:B6:8A:C7:03,,95,13.604531049728394,QQQ,0,1
31,DE:07:B6:8A:C7:04,,100,13.604531049728394,QQQ,0,1
32,E2:85:4D:D0:60:D4,[LG_Wall-Mount A/C]60d4,20,13.604531049728394,QQQ,0,1
33,F0:A7:31:56:A3:51,SAMPAIO VIVO_EXT,84,13.604531049728394,QQQ,0,1
34,30:16:9D:A2:B9:27,O Albergue' Hostel_EXT,54,19.91252875328064,QQQ,0,1
35,42:C8:79:1C:51:B4,PIX-LINK-2.4G,30,19.91252875328064,QQQ,0,1
36,84:0B:BB:C8:9F:30,SAMPAIO VIVO,29,19.91252875328064,QQQ,0,1
37,8C:44:4F:47:29:07,O Albergue' Hostel,37,19.91252875328064,QQQ,0,1
38,8E:44:4F:47:2A:08,#CLARO-WIFI,22,19.91252875328064,QQQ,0,1
39,9C:24:72:31:DB:C1,Mozambique_2G,35,19.91252875328064,QQQ,0,1
40,D8:07:B6:8A:C7:03,PaxTecum-5G,69,19.91252875328064,QQQ,0,1
41,D8:07:B6:8A:C7:04,PaxTecum,100,19.91252875328064,QQQ,0,1
42,D8:C6:78:70:41:30,Casa 104,20,19.91252875328064,QQQ,0,1
43,DE:07:B6:8A:C7:03,,95,19.91252875328064,QQQ,0,1
