,ap_mac,ap_name,rssi,timestamp,room
124,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-78,1714719293.2210002,LC405
125,94:d4:69:fd:b2:2c,CD91,-78,1714719293.2210002,LC405
126,94:d4:69:fd:b2:2d,START UP FOR KIDS,-78,1714719293.2210002,LC405
127,94:d4:69:fd:b2:2f,eduroam,-78,1714719293.2210002,LC405
128,1c:1e:e3:94:17:f8,IFP_17f8,-79,1714719300.2546198,LC405
129,70:d3:79:39:6c:00,eduroam,-80,1714719300.2546198,LC405
130,70:d3:79:39:6c:01,,-81,1714719300.2546198,LC405
131,70:d3:79:39:6c:02,START UP FOR KIDS,-81,1714719300.2546198,LC405
132,70:d3:79:39:6c:03,CD91,-81,1714719300.2546198,LC405
133,70:d3:79:39:6c:04,Guest-CentraleSupelec,-80,1714719300.2546198,LC405
134,70:d3:79:39:6c:05,,-80,1714719300.2546198,LC405
135,70:d3:79:39:6c:06,fabrique2024,-80,1714719300.2546198,LC405
136,70:d3:79:39:6c:07,,-80,1714719300.2546198,LC405
137,70:d3:79:39:6c:08,stop&go,-80,1714719300.2546198,LC405
138,70:d3:79:39:de:20,eduroam,-82,1714719300.2546198,LC405
139,70:d3:79:39:de:21,,-81,1714719300.2546198,LC405
140,70:d3:79:39:de:22,START UP FOR KIDS,-82,1714719300.2546198,LC405
141,94:d4:69:fa:94:46,fabrique2024,-83,1714719300.2546198,LC405
142,94:d4:69:fa:9a:00,eduroam,-75,1714719300.2546198,LC405
143,94:d4:69:fa:9a:01,,-74,1714719300.2546198,LC405
144,94:d4:69:fa:9a:02,START UP FOR KIDS,-75,1714719300.2546198,LC405
145,94:d4:69:fa:9a:03,CD91,-73,1714719300.2546198,LC405
146,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-73,1714719300.2546198,LC405
147,94:d4:69:fa:9a:05,,-73,1714719300.2546198,LC405
148,94:d4:69:fa:9a:06,fabrique2024,-75,1714719300.2546198,LC405
149,94:d4:69:fa:9a:07,stop&go,-84,1714719300.2546198,LC405
150,94:d4:69:fa:9a:08,stop&go,-75,1714719300.2546198,LC405
151,94:d4:69:fa:9a:09,fabrique2024,-84,1714719300.2546198,LC405
152,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-83,1714719300.2546198,LC405
153,94:d4:69:fa:9a:0c,CD91,-84,1714719300.2546198,LC405
154,94:d4:69:fa:9a:0d,START UP FOR KIDS,-84,1714719300.2546198,LC405
155,94:d4:69:fa:9a:0f,eduroam,-84,1714719300.2546198,LC405
156,94:d4:69:fd:b1:00,eduroam,-77,1714719300.2546198,LC405
157,94:d4:69:fd:b1:01,,-78,1714719300.2546198,LC405
158,94:d4:69:fd:b1:02,START UP FOR KIDS,-78,1714719300.2546198,LC405
159,94:d4:69:fd:b1:03,CD91,-78,1714719300.2546198,LC405
160,94:d4:69:fd:b1:06,fabrique2024,-74,1714719300.2546198,LC405
161,94:d4:69:fd:b1:07,,-74,1714719300.2546198,LC405
162,94:d4:69:fd:b1:08,stop&go,-77,1714719300.2546198,LC405
163,94:d4:69:fd:b1:09,TOSS2024,-74,1714719300.2546198,LC405
164,94:d4:69:fd:b1:0a,,-87,1714719300.2546198,LC405
165,94:d4:69:fd:b1:0d,START UP FOR KIDS,-87,1714719300.2546198,LC405
166,94:d4:69:fd:b2:20,eduroam,-62,1714719300.2546198,LC405
167,94:d4:69:fd:b2:21,,-62,1714719300.2546198,LC405
168,94:d4:69:fd:b2:22,START UP FOR KIDS,-62,1714719300.2546198,LC405
169,94:d4:69:fd:b2:23,CD91,-62,1714719300.2546198,LC405
170,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-62,1714719300.2546198,LC405
171,94:d4:69:fd:b2:25,,-62,1714719300.2546198,LC405
172,94:d4:69:fd:b2:26,fabrique2024,-62,1714719300.2546198,LC405
173,94:d4:69:fd:b2:27,,-62,1714719300.2546198,LC405
174,94:d4:69:fd:b2:28,stop&go,-62,1714719300.2546198,LC405
175,94:d4:69:fd:b2:29,TOSS2024,-62,1714719300.2546198,LC405
176,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-80,1714719300.2546198,LC405
177,94:d4:69:fd:b2:2c,CD91,-80,1714719300.2546198,LC405
178,94:d4:69:fd:b2:2d,START UP FOR KIDS,-80,1714719300.2546198,LC405
179,94:d4:69:fd:b2:2f,eduroam,-80,1714719300.2546198,LC405
180,b2:3e:26:00:d8:44,Bbox_60635799,-87,1714719300.2546198,LC405
181,1c:1e:e3:94:17:f8,IFP_17f8,-60,1714719307.2780404,LC405
182,70:d3:79:39:6c:00,eduroam,-80,1714719307.2780404,LC405
183,70:d3:79:39:6c:01,,-81,1714719307.2780404,LC405
184,70:d3:79:39:6c:02,START UP FOR KIDS,-80,1714719307.2780404,LC405
185,70:d3:79:39:6c:04,Guest-CentraleSupelec,-80,1714719307.2780404,LC405
186,70:d3:79:39:6c:05,,-80,1714719307.2780404,LC405
187,70:d3:79:39:6c:06,fabrique2024,-81,1714719307.2780404,LC405
188,70:d3:79:39:6c:07,,-81,1714719307.2780404,LC405
189,70:d3:79:39:6c:08,stop&go,-81,1714719307.2780404,LC405
190,70:d3:79:39:6c:09,TOSS2024,-81,1714719307.2780404,LC405
191,94:d4:69:fa:94:46,fabrique2024,-80,1714719307.2780404,LC405
192,94:d4:69:fa:9a:00,eduroam,-76,1714719307.2780404,LC405
193,94:d4:69:fa:9a:01,,-76,1714719307.2780404,LC405
194,94:d4:69:fa:9a:02,START UP FOR KIDS,-76,1714719307.2780404,LC405
195,94:d4:69:fa:9a:06,fabrique2024,-77,1714719307.2780404,LC405
196,94:d4:69:fa:9a:07,,-77,1714719307.2780404,LC405
197,94:d4:69:fa:9a:08,stop&go,-77,1714719307.2780404,LC405
198,94:d4:69:fa:9a:09,TOSS2024,-77,1714719307.2780404,LC405
199,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-84,1714719307.2780404,LC405
200,94:d4:69:fa:9a:0c,CD91,-84,1714719307.2780404,LC405
201,94:d4:69:fa:9a:0d,START UP FOR KIDS,-84,1714719307.2780404,LC405
202,94:d4:69:fa:9a:0f,eduroam,-85,1714719307.2780404,LC405
203,94:d4:69:fd:b1:00,eduroam,-75,1714719307.2780404,LC405
204,94:d4:69:fd:b1:01,,-75,1714719307.2780404,LC405
