,ap_mac,ap_name,rssi,timestamp,room
0,80:2a:a8:17:d6:08,ViaRezo MAC auth,-54,1712667012.3369033,res3
1,80:2a:a8:17:d6:18,ViaRezo MAC auth,-81,1712667012.3369033,res3
2,80:2a:a8:18:d6:08,ViaRezo MAC auth,-79,1712667012.3369033,res3
3,80:2a:a8:18:d6:18,ViaRezo MAC auth,-92,1712667012.3369033,res3
4,86:2a:a8:17:d6:08,ViaRezo,-56,1712667012.3369033,res3
5,86:2a:a8:17:d6:18,ViaRezo,-83,1712667012.3369033,res3
6,86:2a:a8:18:d6:08,ViaRezo,-79,1712667012.3369033,res3
7,86:2a:a8:18:d6:18,ViaRezo,-93,1712667012.3369033,res3
8,8a:2a:a8:17:d6:08,,-56,1712667012.3369033,res3
9,8a:2a:a8:17:d6:18,,-79,1712667012.3369033,res3
10,8a:2a:a8:18:d6:08,,-79,1712667012.3369033,res3
11,8e:2a:a8:17:d6:08,FedeRez,-55,1712667012.3369033,res3
12,8e:2a:a8:17:d6:18,FedeRez,-79,1712667012.3369033,res3
13,8e:2a:a8:18:d6:08,FedeRez,-79,1712667012.3369033,res3
14,8e:2a:a8:18:d6:18,FedeRez,-91,1712667012.3369033,res3
15,92:2a:a8:17:d6:08,ViaRezo guest,-55,1712667012.3369033,res3
16,92:2a:a8:17:d6:18,ViaRezo guest,-80,1712667012.3369033,res3
17,92:2a:a8:18:d6:08,ViaRezo guest,-79,1712667012.3369033,res3
18,92:2a:a8:18:d6:18,ViaRezo guest,-91,1712667012.3369033,res3
19,b4:fb:e4:41:8f:35,ViaRezo MAC auth,-83,1712667012.3369033,res3
20,b4:fb:e4:42:8f:35,ViaRezo MAC auth,-95,1712667012.3369033,res3
21,ba:fb:e4:41:8f:35,ViaRezo,-82,1712667012.3369033,res3
22,ba:fb:e4:42:8f:35,ViaRezo,-93,1712667012.3369033,res3
23,be:fb:e4:41:8f:35,,-82,1712667012.3369033,res3
24,c2:fb:e4:41:8f:35,FedeRez,-83,1712667012.3369033,res3
25,c2:fb:e4:42:8f:35,FedeRez,-94,1712667012.3369033,res3
26,c6:fb:e4:41:8f:35,ViaRezo guest,-84,1712667012.3369033,res3
27,c6:fb:e4:42:8f:35,ViaRezo guest,-94,1712667012.3369033,res3
28,80:2a:a8:17:d6:08,ViaRezo MAC auth,-65,1712667022.386009,res3
29,80:2a:a8:17:d6:18,ViaRezo MAC auth,-76,1712667022.386009,res3
30,80:2a:a8:18:d6:08,ViaRezo MAC auth,-77,1712667022.386009,res3
31,80:2a:a8:18:d6:18,ViaRezo MAC auth,-94,1712667022.386009,res3
