,ap_mac,ap_name,rssi,timestamp,room
146,94:d4:69:fa:9a:08,stop&go,-73,1714720077.472196,LC405
147,94:d4:69:fa:9a:09,fabrique2024,-84,1714720077.472196,LC405
148,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-83,1714720077.472196,LC405
149,94:d4:69:fa:9a:0c,CD91,-83,1714720077.472196,LC405
150,94:d4:69:fa:9a:0d,START UP FOR KIDS,-83,1714720077.472196,LC405
151,94:d4:69:fa:9a:0f,eduroam,-83,1714720077.472196,LC405
152,94:d4:69:fd:b1:00,eduroam,-75,1714720077.472196,LC405
153,94:d4:69:fd:b1:01,,-75,1714720077.472196,LC405
154,94:d4:69:fd:b1:02,START UP FOR KIDS,-76,1714720077.472196,LC405
155,94:d4:69:fd:b1:03,CD91,-76,1714720077.472196,LC405
156,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-76,1714720077.472196,LC405
157,94:d4:69:fd:b1:05,,-76,1714720077.472196,LC405
158,94:d4:69:fd:b1:06,fabrique2024,-76,1714720077.472196,LC405
159,94:d4:69:fd:b1:07,,-75,1714720077.472196,LC405
160,94:d4:69:fd:b1:08,stop&go,-75,1714720077.472196,LC405
161,94:d4:69:fd:b1:09,TOSS2024,-75,1714720077.472196,LC405
162,94:d4:69:fd:b2:20,eduroam,-61,1714720077.472196,LC405
163,94:d4:69:fd:b2:21,,-61,1714720077.472196,LC405
164,94:d4:69:fd:b2:22,START UP FOR KIDS,-61,1714720077.472196,LC405
165,94:d4:69:fd:b2:23,CD91,-61,1714720077.472196,LC405
166,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-61,1714720077.472196,LC405
167,94:d4:69:fd:b2:25,,-61,1714720077.472196,LC405
168,94:d4:69:fd:b2:26,fabrique2024,-61,1714720077.472196,LC405
169,94:d4:69:fd:b2:27,,-61,1714720077.472196,LC405
170,94:d4:69:fd:b2:28,stop&go,-61,1714720077.472196,LC405
171,94:d4:69:fd:b2:29,TOSS2024,-61,1714720077.472196,LC405
172,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-77,1714720077.472196,LC405
173,94:d4:69:fd:b2:2c,CD91,-77,1714720077.472196,LC405
174,94:d4:69:fd:b2:2d,START UP FOR KIDS,-76,1714720077.472196,LC405
175,94:d4:69:fd:b2:2f,eduroam,-77,1714720077.472196,LC405
176,e8:cc:18:8d:3e:00,wifi amphi 120-3 5g,-94,1714720077.472196,LC405
177,e8:cc:18:8d:3e:10,wifi amphi 120-3,-91,1714720077.472196,LC405
178,1c:1e:e3:94:17:f8,IFP_17f8,-62,1714720084.4770243,LC405
179,28:ee:52:ae:77:08,Le Toucan D\xc3\xa9cha\xc3\xaen\xc3\xa9,-73,1714720084.4770243,LC405
180,70:d3:79:39:de:20,eduroam,-82,1714720084.4770243,LC405
181,70:d3:79:39:de:21,,-81,1714720084.4770243,LC405
182,70:d3:79:39:de:22,START UP FOR KIDS,-82,1714720084.4770243,LC405
183,70:d3:79:39:de:25,,-81,1714720084.4770243,LC405
184,70:d3:79:39:de:26,fabrique2024,-82,1714720084.4770243,LC405
185,70:d3:79:39:de:29,TOSS2024,-82,1714720084.4770243,LC405
186,94:d4:69:fa:94:43,CD91,-79,1714720084.4770243,LC405
187,94:d4:69:fa:94:47,,-79,1714720084.4770243,LC405
188,94:d4:69:fa:94:48,stop&go,-80,1714720084.4770243,LC405
189,94:d4:69:fa:9a:02,START UP FOR KIDS,-73,1714720084.4770243,LC405
190,94:d4:69:fa:9a:03,CD91,-74,1714720084.4770243,LC405
191,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-74,1714720084.4770243,LC405
192,94:d4:69:fa:9a:05,,-73,1714720084.4770243,LC405
193,94:d4:69:fa:9a:06,TOSS2024,-79,1714720084.4770243,LC405
194,94:d4:69:fa:9a:07,stop&go,-79,1714720084.4770243,LC405
195,94:d4:69:fa:9a:08,stop&go,-74,1714720084.4770243,LC405
196,94:d4:69:fa:9a:09,fabrique2024,-79,1714720084.4770243,LC405
197,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-79,1714720084.4770243,LC405
198,94:d4:69:fa:9a:0c,CD91,-79,1714720084.4770243,LC405
199,94:d4:69:fa:9a:0d,START UP FOR KIDS,-79,1714720084.4770243,LC405
200,94:d4:69:fa:9a:0f,eduroam,-79,1714720084.4770243,LC405
201,94:d4:69:fd:b1:00,eduroam,-75,1714720084.4770243,LC405
202,94:d4:69:fd:b1:01,,-75,1714720084.4770243,LC405
203,94:d4:69:fd:b1:02,START UP FOR KIDS,-76,1714720084.4770243,LC405
204,94:d4:69:fd:b1:03,CD91,-76,1714720084.4770243,LC405
205,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-76,1714720084.4770243,LC405
206,94:d4:69:fd:b1:05,,-76,1714720084.4770243,LC405
207,94:d4:69:fd:b1:06,fabrique2024,-76,1714720084.4770243,LC405
208,94:d4:69:fd:b1:07,,-75,1714720084.4770243,LC405
209,94:d4:69:fd:b1:08,stop&go,-75,1714720084.4770243,LC405
210,94:d4:69:fd:b1:09,TOSS2024,-77,1714720084.4770243,LC405
211,94:d4:69:fd:b2:20,eduroam,-67,1714720084.4770243,LC405
212,94:d4:69:fd:b2:21,,-67,1714720084.4770243,LC405
213,94:d4:69:fd:b2:22,START UP FOR KIDS,-67,1714720084.4770243,LC405
214,94:d4:69:fd:b2:23,CD91,-67,1714720084.4770243,LC405
215,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-67,1714720084.4770243,LC405
216,94:d4:69:fd:b2:25,,-67,1714720084.4770243,LC405
217,94:d4:69:fd:b2:26,fabrique2024,-67,1714720084.4770243,LC405
218,94:d4:69:fd:b2:27,,-67,1714720084.4770243,LC405
219,94:d4:69:fd:b2:28,stop&go,-67,1714720084.4770243,LC405
220,94:d4:69:fd:b2:29,TOSS2024,-67,1714720084.4770243,LC405
221,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-79,1714720084.4770243,LC405
222,94:d4:69:fd:b2:2c,CD91,-79,1714720084.4770243,LC405
223,94:d4:69:fd:b2:2d,START UP FOR KIDS,-79,1714720084.4770243,LC405
224,94:d4:69:fd:b2:2f,eduroam,-79,1714720084.4770243,LC405
225,e8:cc:18:8d:3e:00,wifi amphi 120-3 5g,-94,1714720084.4770243,LC405
226,e8:cc:18:8d:3e:10,wifi amphi 120-3,-91,1714720084.4770243,LC405
227,1c:1e:e3:94:17:f8,IFP_17f8,-61,1714720091.479944,LC405
228,70:d3:79:39:de:20,eduroam,-82,1714720091.479944,LC405
229,70:d3:79:39:de:23,CD91,-82,1714720091.479944,LC405
230,70:d3:79:39:de:24,Guest-CentraleSupelec,-82,1714720091.479944,LC405
231,70:d3:79:39:de:25,,-82,1714720091.479944,LC405
232,70:d3:79:39:de:26,fabrique2024,-82,1714720091.479944,LC405
233,70:d3:79:39:de:28,stop&go,-82,1714720091.479944,LC405
234,70:d3:79:39:de:29,TOSS2024,-82,1714720091.479944,LC405
235,94:d4:69:fa:9a:00,eduroam,-75,1714720091.479944,LC405
236,94:d4:69:fa:9a:01,,-75,1714720091.479944,LC405
237,94:d4:69:fa:9a:02,START UP FOR KIDS,-75,1714720091.479944,LC405
238,94:d4:69:fa:9a:03,CD91,-75,1714720091.479944,LC405
239,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-75,1714720091.479944,LC405
240,94:d4:69:fa:9a:05,,-76,1714720091.479944,LC405
241,94:d4:69:fa:9a:06,TOSS2024,-83,1714720091.479944,LC405
242,94:d4:69:fa:9a:07,stop&go,-83,1714720091.479944,LC405
243,94:d4:69:fa:9a:08,stop&go,-74,1714720091.479944,LC405
244,94:d4:69:fa:9a:09,fabrique2024,-84,1714720091.479944,LC405
245,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-83,1714720091.479944,LC405
246,94:d4:69:fa:9a:0c,CD91,-83,1714720091.479944,LC405
247,94:d4:69:fa:9a:0d,START UP FOR KIDS,-83,1714720091.479944,LC405
248,94:d4:69:fa:9a:0f,eduroam,-83,1714720091.479944,LC405
249,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-76,1714720091.479944,LC405
250,94:d4:69:fd:b1:06,TOSS2024,-89,1714720091.479944,LC405
251,94:d4:69:fd:b1:07,stop&go,-88,1714720091.479944,LC405
252,94:d4:69:fd:b1:09,TOSS2024,-77,1714720091.479944,LC405
253,94:d4:69:fd:b1:0b,Guest-CentraleSupelec,-87,1714720091.479944,LC405
254,94:d4:69:fd:b1:0c,CD91,-88,1714720091.479944,LC405
255,94:d4:69:fd:b1:0d,START UP FOR KIDS,-88,1714720091.479944,LC405
256,94:d4:69:fd:b1:0f,eduroam,-88,1714720091.479944,LC405
257,94:d4:69:fd:b2:20,eduroam,-63,1714720091.479944,LC405
258,94:d4:69:fd:b2:21,,-67,1714720091.479944,LC405
259,94:d4:69:fd:b2:22,START UP FOR KIDS,-63,1714720091.479944,LC405
260,94:d4:69:fd:b2:23,CD91,-63,1714720091.479944,LC405
261,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-63,1714720091.479944,LC405
262,94:d4:69:fd:b2:25,,-63,1714720091.479944,LC405
263,94:d4:69:fd:b2:26,fabrique2024,-63,1714720091.479944,LC405
264,94:d4:69:fd:b2:27,,-63,1714720091.479944,LC405
265,94:d4:69:fd:b2:28,stop&go,-63,1714720091.479944,LC405
266,94:d4:69:fd:b2:29,TOSS2024,-63,1714720091.479944,LC405
267,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-77,1714720091.479944,LC405
268,94:d4:69:fd:b2:2c,CD91,-77,1714720091.479944,LC405
269,94:d4:69:fd:b2:2d,START UP FOR KIDS,-77,1714720091.479944,LC405
270,94:d4:69:fd:b2:2f,eduroam,-77,1714720091.479944,LC405
271,aa:6b:ad:45:e7:0d,DIRECT-0d-HP M203 LaserJet,-85,1714720091.479944,LC405
272,1c:1e:e3:94:17:f8,IFP_17f8,-62,1714720098.4839926,LC405
273,28:ee:52:ae:77:07,Le Toucan D\xc3\xa9cha\xc3\xaen\xc3\xa9 5GHz,-94,1714720098.4839926,LC405
274,70:d3:79:39:de:24,Guest-CentraleSupelec,-82,1714720098.4839926,LC405
275,70:d3:79:39:de:26,fabrique2024,-82,1714720098.4839926,LC405
276,94:d4:69:fa:9a:00,eduroam,-75,1714720098.4839926,LC405
277,94:d4:69:fa:9a:02,START UP FOR KIDS,-75,1714720098.4839926,LC405
278,94:d4:69:fa:9a:03,CD91,-75,1714720098.4839926,LC405
279,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-75,1714720098.4839926,LC405
280,94:d4:69:fa:9a:06,TOSS2024,-80,1714720098.4839926,LC405
281,94:d4:69:fa:9a:07,stop&go,-80,1714720098.4839926,LC405
282,94:d4:69:fa:9a:09,fabrique2024,-80,1714720098.4839926,LC405
283,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-80,1714720098.4839926,LC405
284,94:d4:69:fa:9a:0c,CD91,-80,1714720098.4839926,LC405
285,94:d4:69:fa:9a:0d,START UP FOR KIDS,-80,1714720098.4839926,LC405
286,94:d4:69:fa:9a:0f,eduroam,-80,1714720098.4839926,LC405
287,94:d4:69:fd:b1:00,eduroam,-75,1714720098.4839926,LC405
288,94:d4:69:fd:b1:01,,-75,1714720098.4839926,LC405
289,94:d4:69:fd:b1:02,START UP FOR KIDS,-75,1714720098.4839926,LC405
290,94:d4:69:fd:b1:03,CD91,-75,1714720098.4839926,LC405
291,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-75,1714720098.4839926,LC405
292,94:d4:69:fd:b1:05,,-75,1714720098.4839926,LC405
293,94:d4:69:fd:b1:06,fabrique2024,-75,1714720098.4839926,LC405
294,94:d4:69:fd:b1:07,,-75,1714720098.4839926,LC405
295,94:d4:69:fd:b1:08,stop&go,-75,1714720098.4839926,LC405
296,94:d4:69:fd:b1:09,TOSS2024,-75,1714720098.4839926,LC405
297,94:d4:69:fd:b1:0a,,-91,1714720098.4839926,LC405
298,94:d4:69:fd:b1:0b,Guest-CentraleSupelec,-90,1714720098.4839926,LC405
299,94:d4:69:fd:b1:0c,CD91,-90,1714720098.4839926,LC405
300,94:d4:69:fd:b1:0d,START UP FOR KIDS,-90,1714720098.4839926,LC405
301,94:d4:69:fd:b1:0e,,-90,1714720098.4839926,LC405
302,94:d4:69:fd:b1:0f,eduroam,-90,1714720098.4839926,LC405
303,94:d4:69:fd:b2:20,eduroam,-64,1714720098.4839926,LC405
304,94:d4:69:fd:b2:21,,-64,1714720098.4839926,LC405
305,94:d4:69:fd:b2:22,START UP FOR KIDS,-64,1714720098.4839926,LC405
306,94:d4:69:fd:b2:23,CD91,-65,1714720098.4839926,LC405
307,94:d4:69:fd:b2:24,Guest-CentraleSupelec,-64,1714720098.4839926,LC405
308,94:d4:69:fd:b2:26,fabrique2024,-65,1714720098.4839926,LC405
309,94:d4:69:fd:b2:27,,-64,1714720098.4839926,LC405
310,94:d4:69:fd:b2:28,stop&go,-64,1714720098.4839926,LC405
311,94:d4:69:fd:b2:29,TOSS2024,-64,1714720098.4839926,LC405
312,94:d4:69:fd:b2:2b,Guest-CentraleSupelec,-78,1714720098.4839926,LC405
313,94:d4:69:fd:b2:2c,CD91,-78,1714720098.4839926,LC405
314,94:d4:69:fd:b2:2d,START UP FOR KIDS,-79,1714720098.4839926,LC405
315,94:d4:69:fd:b2:2f,eduroam,-78,1714720098.4839926,LC405
316,1c:1e:e3:94:17:f8,IFP_17f8,-62,1714720105.4893467,LC405
317,28:ee:52:ae:77:07,Le Toucan D\xc3\xa9cha\xc3\xaen\xc3\xa9 5GHz,-94,1714720105.4893467,LC405
318,70:d3:79:39:de:24,Guest-CentraleSupelec,-82,1714720105.4893467,LC405
319,70:d3:79:39:de:26,fabrique2024,-82,1714720105.4893467,LC405
320,94:d4:69:fa:9a:00,eduroam,-75,1714720105.4893467,LC405
321,94:d4:69:fa:9a:02,START UP FOR KIDS,-75,1714720105.4893467,LC405
322,94:d4:69:fa:9a:03,CD91,-75,1714720105.4893467,LC405
323,94:d4:69:fa:9a:04,Guest-CentraleSupelec,-75,1714720105.4893467,LC405
324,94:d4:69:fa:9a:06,TOSS2024,-80,1714720105.4893467,LC405
325,94:d4:69:fa:9a:07,stop&go,-80,1714720105.4893467,LC405
326,94:d4:69:fa:9a:09,fabrique2024,-80,1714720105.4893467,LC405
327,94:d4:69:fa:9a:0b,Guest-CentraleSupelec,-80,1714720105.4893467,LC405
328,94:d4:69:fa:9a:0c,CD91,-80,1714720105.4893467,LC405
329,94:d4:69:fa:9a:0d,START UP FOR KIDS,-80,1714720105.4893467,LC405
330,94:d4:69:fa:9a:0f,eduroam,-80,1714720105.4893467,LC405
331,94:d4:69:fd:b1:00,eduroam,-75,1714720105.4893467,LC405
332,94:d4:69:fd:b1:01,,-75,1714720105.4893467,LC405
333,94:d4:69:fd:b1:02,START UP FOR KIDS,-75,1714720105.4893467,LC405
334,94:d4:69:fd:b1:03,CD91,-75,1714720105.4893467,LC405
335,94:d4:69:fd:b1:04,Guest-CentraleSupelec,-75,1714720105.4893467,LC405
336,94:d4:69:fd:b1:05,,-75,1714720105.4893467,LC405
337,94:d4:69:fd:b1:06,fabrique2024,-75,1714720105.4893467,LC405
338,94:d4:69:fd:b1:07,,-75,1714720105.4893467,LC405
339,94:d4:69:fd:b1:08,stop&go,-75,1714720105.4893467,LC405
340,94:d4:69:fd:b1:09,TOSS2024,-75,1714720105.4893467,LC405
341,94:d4:69:fd:b1:0a,,-91,1714720105.4893467,LC405
342,94:d4:69:fd:b1:0b,Guest-CentraleSupelec,-90,1714720105.4893467,LC405
343,94:d4:69:fd:b1:0c,CD91,-90,1714720105.4893467,LC405
344,94:d4:69:fd:b1:0d,START UP FOR KIDS,-90,1714720105.4893467,LC405
345,94:d4:69:fd:b1:0e,,-90,1714720105.4893467,LC405
346,94:d4:69:fd:b1:0f,eduroam,-90,1714720105.4893467,LC405
347,94:d4:69:fd:b2:20,eduroam,-64,1714720105.4893467,LC405
348,94:d4:69:fd:b2:21,,-64,1714720105.4893467,LC405
349,94:d4:69:fd:b2:22,START UP FOR KIDS,-64,1714720105.4893467,LC405
350,94:d4:69:fd:b2:23,CD91,-65,1714720105.4893467,LC405
