,ap_mac,ap_name,rssi,timestamp,room
130,8a:2a:a8:18:d6:08,,-79,1712667191.097214,res3
131,8a:2a:a8:18:d6:18,,-92,1712667191.097214,res3
132,8e:2a:a8:17:d6:08,FedeRez,-63,1712667191.097214,res3
133,8e:2a:a8:17:d6:18,FedeRez,-79,1712667191.097214,res3
134,8e:2a:a8:18:d6:08,FedeRez,-79,1712667191.097214,res3
135,8e:2a:a8:18:d6:18,FedeRez,-91,1712667191.097214,res3
136,92:2a:a8:17:d6:08,ViaRezo guest,-63,1712667191.097214,res3
137,92:2a:a8:17:d6:18,ViaRezo guest,-83,1712667191.097214,res3
138,92:2a:a8:18:d6:08,ViaRezo guest,-79,1712667191.097214,res3
139,92:2a:a8:18:d6:18,ViaRezo guest,-91,1712667191.097214,res3
140,b4:fb:e4:41:8f:35,ViaRezo MAC auth,-86,1712667191.097214,res3
141,ba:fb:e4:41:8f:35,ViaRezo,-90,1712667191.097214,res3
142,ba:fb:e4:42:8f:35,ViaRezo,-94,1712667191.097214,res3
143,be:fb:e4:41:8f:35,,-84,1712667191.097214,res3
144,c2:fb:e4:41:8f:35,FedeRez,-88,1712667191.097214,res3
145,c6:fb:e4:41:8f:35,ViaRezo guest,-88,1712667191.097214,res3
