,ap_mac,ap_name,rssi,timestamp,room
48,92:2a:a8:17:d6:08,ViaRezo guest,-64,1712699896.7296455,res3-raspi
49,92:2a:a8:18:d6:08,ViaRezo guest,-67,1712699896.7296455,res3-raspi
50,ae:34:24:ab:0e:83,Srazki,-53,1712699896.7296455,res3-raspi
51,ba:a9:dc:d8:1d:2b,Br\xc3\xa9hima's Galaxy A52 5Gaa,-46,1712699896.7296455,res3-raspi
52,c2:fb:e4:41:8f:35,FedeRez,-80,1712699896.7296455,res3-raspi
53,7e:6e:b0:6c:31:d8,Wifi do Ale,-25,1712699906.7395613,res3-raspi
54,80:2a:a8:17:d6:08,ViaRezo MAC auth,-65,1712699906.7395613,res3-raspi
55,80:2a:a8:18:d6:08,ViaRezo MAC auth,-67,1712699906.7395613,res3-raspi
56,80:2a:a8:18:d6:18,ViaRezo MAC auth,-77,1712699906.7395613,res3-raspi
57,86:2a:a8:17:d6:08,ViaRezo,-68,1712699906.7395613,res3-raspi
58,86:2a:a8:18:d6:08,ViaRezo,-68,1712699906.7395613,res3-raspi
59,86:2a:a8:18:d6:18,ViaRezo,-78,1712699906.7395613,res3-raspi
60,8a:2a:a8:17:d6:08,,-66,1712699906.7395613,res3-raspi
61,8a:2a:a8:18:d6:08,,-68,1712699906.7395613,res3-raspi
62,8a:2a:a8:18:d6:18,,-77,1712699906.7395613,res3-raspi
63,8e:2a:a8:17:d6:08,FedeRez,-62,1712699906.7395613,res3-raspi
64,8e:2a:a8:18:d6:08,FedeRez,-68,1712699906.7395613,res3-raspi
65,8e:2a:a8:18:d6:18,FedeRez,-78,1712699906.7395613,res3-raspi
66,92:2a:a8:17:d6:08,ViaRezo guest,-66,1712699906.7395613,res3-raspi
67,92:2a:a8:18:d6:08,ViaRezo guest,-68,1712699906.7395613,res3-raspi
68,92:2a:a8:18:d6:18,ViaRezo guest,-78,1712699906.7395613,res3-raspi
69,ae:34:24:ab:0e:83,Srazki,-52,1712699906.7395613,res3-raspi
70,ba:a9:dc:d8:1d:2b,Br\xc3\xa9hima's Galaxy A52 5Gaa,-46,1712699906.7395613,res3-raspi
71,ba:fb:e4:42:8f:35,ViaRezo,-86,1712699906.7395613,res3-raspi
72,be:fb:e4:42:8f:35,,-89,1712699906.7395613,res3-raspi
73,c2:fb:e4:41:8f:35,FedeRez,-80,1712699906.7395613,res3-raspi
74,c2:fb:e4:42:8f:35,FedeRez,-88,1712699906.7395613,res3-raspi
75,c6:fb:e4:42:8f:35,ViaRezo guest,-87,1712699906.7395613,res3-raspi
76,7e:6e:b0:6c:31:d8,Wifi do Ale,-25,1712699916.7490296,res3-raspi
77,80:2a:a8:17:d6:08,ViaRezo MAC auth,-63,1712699916.7490296,res3-raspi
78,80:2a:a8:18:d6:08,ViaRezo MAC auth,-67,1712699916.7490296,res3-raspi
79,86:2a:a8:17:d6:08,ViaRezo,-68,1712699916.7490296,res3-raspi
80,86:2a:a8:18:d6:08,ViaRezo,-68,1712699916.7490296,res3-raspi
81,86:2a:a8:18:d6:18,ViaRezo,-78,1712699916.7490296,res3-raspi
82,8a:2a:a8:17:d6:08,,-66,1712699916.7490296,res3-raspi
83,8a:2a:a8:18:d6:08,,-68,1712699916.7490296,res3-raspi
84,8a:2a:a8:18:d6:18,,-77,1712699916.7490296,res3-raspi
85,8e:2a:a8:17:d6:08,FedeRez,-63,1712699916.7490296,res3-raspi
86,8e:2a:a8:18:d6:08,FedeRez,-68,1712699916.7490296,res3-raspi
87,8e:2a:a8:18:d6:18,FedeRez,-78,1712699916.7490296,res3-raspi
88,92:2a:a8:17:d6:08,ViaRezo guest,-64,1712699916.7490296,res3-raspi
89,92:2a:a8:18:d6:08,ViaRezo guest,-68,1712699916.7490296,res3-raspi
90,92:2a:a8:18:d6:18,ViaRezo guest,-78,1712699916.7490296,res3-raspi
91,ae:34:24:ab:0e:83,Srazki,-54,1712699916.7490296,res3-raspi
92,ba:a9:dc:d8:1d:2b,Br\xc3\xa9hima's Galaxy A52 5Gaa,-47,1712699916.7490296,res3-raspi
93,ba:fb:e4:42:8f:35,ViaRezo,-86,1712699916.7490296,res3-raspi
94,be:fb:e4:42:8f:35,,-89,1712699916.7490296,res3-raspi
95,c2:fb:e4:42:8f:35,FedeRez,-88,1712699916.7490296,res3-raspi
96,c6:fb:e4:42:8f:35,ViaRezo guest,-87,1712699916.7490296,res3-raspi
