,ap_mac,ap_name,rssi,timestamp,room,door_status,room_part
0,00:18:E7:FF:8C:98,dlink,24,1046.3376336097717,B2-01,1,5
1,00:21:91:70:9D:EC,LAB-DIDATICO,22,1046.3376336097717,B2-01,1,5
2,2A:56:5A:49:06:54,DIRECT-54-HP M132f LaserJet,14,1046.3376336097717,B2-01,1,5
3,30:85:A9:69:F2:E4,PCS-Wireless-C2-22,34,1046.3376336097717,B2-01,1,5
4,34:60:F9:A3:D9:13,GASWIFI-5G_C2,17,1046.3376336097717,B2-01,1,5
5,34:60:F9:A3:D9:14,GASWIFI-2G_C2,47,1046.3376336097717,B2-01,1,5
6,34:CE:00:51:3E:6F,Lab,77,1046.3376336097717,B2-01,1,5
7,34:CE:00:51:3E:70,Lab_5G,32,1046.3376336097717,B2-01,1,5
8,48:00:20:34:D2:40,eduroam,24,1046.3376336097717,B2-01,1,5
9,54:B8:0A:AA:2C:8C,LAB_DIGITAL,29,1046.3376336097717,B2-01,1,5
10,54:B8:0A:AA:2C:8D,PCS-Wireless,37,1046.3376336097717,B2-01,1,5
11,54:F0:B1:A1:18:C0,eduroam,22,1046.3376336097717,B2-01,1,5
12,54:F0:B1:A1:18:C1,PoliSemFio,19,1046.3376336097717,B2-01,1,5
13,54:F0:B1:A1:18:C3,MEZANINO,22,1046.3376336097717,B2-01,1,5
14,54:F0:B1:A1:18:C4,GDLAB,20,1046.3376336097717,B2-01,1,5
15,54:F0:B1:A1:18:C5,LABPAD,20,1046.3376336097717,B2-01,1,5
16,54:F0:B1:A1:18:D0,eduroam,34,1046.3376336097717,B2-01,1,5
17,54:F0:B1:A1:18:D1,PoliSemFio,34,1046.3376336097717,B2-01,1,5
18,54:F0:B1:A1:18:D2,,32,1046.3376336097717,B2-01,1,5
19,54:F0:B1:A1:18:D3,MEZANINO,32,1046.3376336097717,B2-01,1,5
20,54:F0:B1:A1:18:D4,GDLAB,24,1046.3376336097717,B2-01,1,5
21,54:F0:B1:A1:18:D5,LABPAD,5,1046.3376336097717,B2-01,1,5
22,54:F0:B1:A1:58:00,eduroam,20,1046.3376336097717,B2-01,1,5
23,54:F0:B1:A1:58:01,PoliSemFio,27,1046.3376336097717,B2-01,1,5
24,54:F0:B1:A1:58:02,,27,1046.3376336097717,B2-01,1,5
25,54:F0:B1:A1:E5:00,eduroam,19,1046.3376336097717,B2-01,1,5
26,54:F0:B1:A2:56:70,eduroam,17,1046.3376336097717,B2-01,1,5
27,54:F0:B1:A2:56:71,PoliSemFio,25,1046.3376336097717,B2-01,1,5
28,54:F0:B1:A2:56:72,,27,1046.3376336097717,B2-01,1,5
29,54:F0:B1:A2:57:30,eduroam,19,1046.3376336097717,B2-01,1,5
30,54:F0:B1:A2:57:31,PoliSemFio,24,1046.3376336097717,B2-01,1,5
31,54:F0:B1:A2:57:33,LCA,24,1046.3376336097717,B2-01,1,5
32,54:F0:B1:BB:5A:80,eduroam,39,1046.3376336097717,B2-01,1,5
33,54:F0:B1:BB:5A:81,PoliSemFio,34,1046.3376336097717,B2-01,1,5
34,54:F0:B1:BB:5A:82,HACKER,30,1046.3376336097717,B2-01,1,5
35,54:F0:B1:BB:5A:83,LEP,39,1046.3376336097717,B2-01,1,5
36,54:F0:B1:BB:80:C0,eduroam,22,1046.3376336097717,B2-01,1,5
37,54:F0:B1:BB:80:C2,,22,1046.3376336097717,B2-01,1,5
38,54:F0:B1:BB:80:C3,LABPROG,14,1046.3376336097717,B2-01,1,5
39,54:F0:B1:BB:84:B0,eduroam,20,1046.3376336097717,B2-01,1,5
40,54:F0:B1:BB:BE:11,PoliSemFio,20,1046.3376336097717,B2-01,1,5
41,54:F0:B1:BB:BE:13,CAEEL,10,1046.3376336097717,B2-01,1,5
42,54:F0:B1:BB:C4:D0,eduroam,62,1046.3376336097717,B2-01,1,5
43,54:F0:B1:BB:C4:D1,PoliSemFio,49,1046.3376336097717,B2-01,1,5
44,54:F0:B1:BB:C4:D2,,49,1046.3376336097717,B2-01,1,5
45,54:F0:B1:BB:C4:F0,eduroam,32,1046.3376336097717,B2-01,1,5
46,54:F0:B1:BB:C4:F1,PoliSemFio,32,1046.3376336097717,B2-01,1,5
47,54:F0:B1:BB:C4:F2,,35,1046.3376336097717,B2-01,1,5
48,54:F0:B1:BB:F3:20,eduroam,24,1046.3376336097717,B2-01,1,5
49,54:F0:B1:BB:FD:D0,eduroam,10,1046.3376336097717,B2-01,1,5
50,54:F0:B1:BB:FD:D1,PoliSemFio,17,1046.3376336097717,B2-01,1,5
51,54:F0:B1:BB:FD:D2,,19,1046.3376336097717,B2-01,1,5
52,54:F0:B1:BC:09:40,eduroam,99,1046.3376336097717,B2-01,1,5
