,ap_mac,ap_name,rssi,timestamp,room,door_status,room_part
0,00:18:E7:FF:8C:98,dlink,22,4.540781021118164,C2,0,1
1,00:21:91:70:9D:EC,LAB-DIDATICO,25,4.540781021118164,C2,0,1
2,1C:5F:2B:FF:9B:B4,LSA,27,4.540781021118164,C2,0,1
3,20:AA:4B:A7:19:74,LAA03,25,4.540781021118164,C2,0,1
4,30:85:A9:69:F2:E4,PCS-Wireless-C2-22,49,4.540781021118164,C2,0,1
5,34:60:F9:A3:D9:14,GASWIFI-2G_C2,39,4.540781021118164,C2,0,1
6,34:CE:00:51:3E:6F,Lab,30,4.540781021118164,C2,0,1
7,3A:60:F9:A3:D9:13,,15,4.540781021118164,C2,0,1
8,3A:60:F9:A3:D9:14,,54,4.540781021118164,C2,0,1
9,3A:8D:BB:D0:1E:B3,Diego Galaxy S21 FE 5G,19,4.540781021118164,C2,0,1
10,46:D2:44:04:08:05,DIRECT-44048805,17,4.540781021118164,C2,0,1
11,54:B8:0A:AA:2C:8C,LAB_DIGITAL,19,4.540781021118164,C2,0,1
12,54:B8:0A:AA:2C:8D,PCS-Wireless,34,4.540781021118164,C2,0,1
13,54:F0:B1:A1:1A:43,CAEEL,5,4.540781021118164,C2,0,1
14,54:F0:B1:A1:58:00,eduroam,19,4.540781021118164,C2,0,1
15,54:F0:B1:A1:58:01,PoliSemFio,19,4.540781021118164,C2,0,1
16,54:F0:B1:A1:58:02,,20,4.540781021118164,C2,0,1
17,54:F0:B1:A1:E2:91,eduroam,17,4.540781021118164,C2,0,1
18,54:F0:B1:A1:E5:00,eduroam,19,4.540781021118164,C2,0,1
19,54:F0:B1:A2:37:E0,eduroam,22,4.540781021118164,C2,0,1
20,54:F0:B1:A2:37:E2,,37,4.540781021118164,C2,0,1
21,54:F0:B1:A2:4A:60,eduroam,12,4.540781021118164,C2,0,1
22,54:F0:B1:A2:4A:61,PoliSemFio,12,4.540781021118164,C2,0,1
23,54:F0:B1:A2:4A:70,eduroam,39,4.540781021118164,C2,0,1
24,54:F0:B1:A2:4A:71,PoliSemFio,30,4.540781021118164,C2,0,1
25,54:F0:B1:A2:4A:72,,32,4.540781021118164,C2,0,1
26,54:F0:B1:A2:56:60,eduroam,44,4.540781021118164,C2,0,1
27,54:F0:B1:A2:56:61,PoliSemFio,30,4.540781021118164,C2,0,1
28,54:F0:B1:A2:56:70,eduroam,37,4.540781021118164,C2,0,1
29,54:F0:B1:A2:57:30,eduroam,17,4.540781021118164,C2,0,1
30,54:F0:B1:A2:57:33,LCA,12,4.540781021118164,C2,0,1
31,54:F0:B1:BB:5A:80,eduroam,49,4.540781021118164,C2,0,1
32,54:F0:B1:BB:5A:81,PoliSemFio,45,4.540781021118164,C2,0,1
33,54:F0:B1:BB:5A:82,HACKER,49,4.540781021118164,C2,0,1
34,54:F0:B1:BB:5A:83,LEP,50,4.540781021118164,C2,0,1
35,54:F0:B1:BB:5A:84,,47,4.540781021118164,C2,0,1
36,54:F0:B1:BB:5A:A1,PoliSemFio,12,4.540781021118164,C2,0,1
37,54:F0:B1:BB:5A:A2,HACKER,15,4.540781021118164,C2,0,1
38,54:F0:B1:BB:5A:A3,LEP,14,4.540781021118164,C2,0,1
39,54:F0:B1:BB:5F:B0,eduroam,19,4.540781021118164,C2,0,1
40,54:F0:B1:BB:5F:B1,PoliSemFio,17,4.540781021118164,C2,0,1
41,54:F0:B1:BB:5F:B2,,17,4.540781021118164,C2,0,1
42,54:F0:B1:BB:73:40,eduroam,20,4.540781021118164,C2,0,1
43,54:F0:B1:BB:80:C0,eduroam,34,4.540781021118164,C2,0,1
44,54:F0:B1:BB:80:C2,,37,4.540781021118164,C2,0,1
45,54:F0:B1:BB:80:C3,LABPROG,35,4.540781021118164,C2,0,1
46,54:F0:B1:BB:90:E0,eduroam,24,4.540781021118164,C2,0,1
47,54:F0:B1:BB:A7:60,eduroam,12,4.540781021118164,C2,0,1
48,54:F0:B1:BB:BC:00,eduroam,24,4.540781021118164,C2,0,1
49,54:F0:B1:BB:BC:01,PoliSemFio,27,4.540781021118164,C2,0,1
50,54:F0:B1:BB:BC:02,,29,4.540781021118164,C2,0,1
51,54:F0:B1:BB:BC:20,eduroam,17,4.540781021118164,C2,0,1
52,54:F0:B1:BB:BC:21,PoliSemFio,17,4.540781021118164,C2,0,1
53,54:F0:B1:BB:BC:23,CAEEL,15,4.540781021118164,C2,0,1
54,54:F0:B1:BB:BE:10,eduroam,40,4.540781021118164,C2,0,1
55,54:F0:B1:BB:BE:30,eduroam,12,4.540781021118164,C2,0,1
56,54:F0:B1:BB:BE:31,PoliSemFio,15,4.540781021118164,C2,0,1
57,54:F0:B1:BB:BE:33,CAEEL,14,4.540781021118164,C2,0,1
58,54:F0:B1:BB:C4:D0,eduroam,45,4.540781021118164,C2,0,1
59,54:F0:B1:BB:C4:F0,eduroam,44,4.540781021118164,C2,0,1
60,54:F0:B1:BB:C4:F1,PoliSemFio,44,4.540781021118164,C2,0,1
61,54:F0:B1:BB:C6:E0,eduroam,5,4.540781021118164,C2,0,1
62,54:F0:B1:BB:F3:20,eduroam,27,4.540781021118164,C2,0,1
