,ap_mac,ap_name,rssi,timestamp,room,door_status,room_part
0,30:16:9d:a2:b9:27,O Albergue' Hostel_EXT,-63,60.453396797180176,Q,0,3
1,38:6b:1c:47:88:e1,Fazenda,-85,60.453396797180176,Q,0,3
2,3a:6b:1c:67:88:e1,,-86,60.453396797180176,Q,0,3
3,42:c8:79:1c:51:b4,PIX-LINK-2.4G,-90,60.453396797180176,Q,0,3
4,84:0b:bb:c8:9f:30,SAMPAIO VIVO,-86,60.453396797180176,Q,0,3
5,8a:d8:1b:c6:e7:1f,,-86,60.453396797180176,Q,0,3
6,8c:44:4f:47:29:07,O Albergue' Hostel,-87,60.453396797180176,Q,0,3
7,8e:44:4f:47:2a:08,#CLARO-WIFI,-90,60.453396797180176,Q,0,3
8,c0:3d:d9:9f:64:90,Casinha,-91,60.453396797180176,Q,0,3
9,d8:07:b6:8a:c7:03,PaxTecum-5G,-47,60.453396797180176,Q,0,3
10,d8:07:b6:8a:c7:04,PaxTecum,-35,60.453396797180176,Q,0,3
11,d8:c6:78:70:41:30,Casa 104,-77,60.453396797180176,Q,0,3
12,de:07:b6:8a:c7:04,,-36,60.453396797180176,Q,0,3
13,e2:85:4d:d0:60:d4,[LG_Wall-Mount A/C]60d4,-70,60.453396797180176,Q,0,3
14,e8:45:8b:29:33:68,Rabello Vivo,-92,60.453396797180176,Q,0,3
15,f0:a7:31:56:a3:51,SAMPAIO VIVO_EXT,-62,60.453396797180176,Q,0,3
16,30:16:9d:a2:b9:27,O Albergue' Hostel_EXT,-63,62.46373152732849,Q,0,3
17,38:6b:1c:47:88:e1,Fazenda,-85,62.46373152732849,Q,0,3
18,3a:6b:1c:67:88:e1,,-86,62.46373152732849,Q,0,3
19,42:c8:79:1c:51:b4,PIX-LINK-2.4G,-90,62.46373152732849,Q,0,3
20,84:0b:bb:c8:9f:30,SAMPAIO VIVO,-86,62.46373152732849,Q,0,3
21,8a:d8:1b:c6:e7:1f,,-86,62.46373152732849,Q,0,3
22,8c:44:4f:47:29:07,O Albergue' Hostel,-87,62.46373152732849,Q,0,3
23,8e:44:4f:47:2a:08,#CLARO-WIFI,-90,62.46373152732849,Q,0,3
24,c0:3d:d9:9f:64:90,Casinha,-91,62.46373152732849,Q,0,3
25,d8:07:b6:8a:c7:03,PaxTecum-5G,-47,62.46373152732849,Q,0,3
26,d8:07:b6:8a:c7:04,PaxTecum,-35,62.46373152732849,Q,0,3
27,d8:c6:78:70:41:30,Casa 104,-77,62.46373152732849,Q,0,3
28,de:07:b6:8a:c7:04,,-36,62.46373152732849,Q,0,3
