,ap_mac,ap_name,rssi,timestamp,room,door_status,room_part
0,10:98:5f:0f:e1:af,Lupos,-89,35.866883754730225,QQ,0,2
1,18:34:af:60:91:c8,CLARO_2G6091C2,-88,35.866883754730225,QQ,0,2
2,30:16:9d:a2:b9:27,O Albergue' Hostel_EXT,-77,35.866883754730225,QQ,0,2
3,42:c8:79:1c:51:b4,PIX-LINK-2.4G,-87,35.866883754730225,QQ,0,2
4,84:0b:bb:c8:9f:30,SAMPAIO VIVO,-81,35.866883754730225,QQ,0,2
5,8c:44:4f:47:29:07,O Albergue' Hostel,-83,35.866883754730225,QQ,0,2
6,8e:44:4f:47:2a:08,#CLARO-WIFI,-86,35.866883754730225,QQ,0,2
7,9c:24:72:31:db:c1,Mozambique_2G,-83,35.866883754730225,QQ,0,2
8,d8:07:b6:8a:c7:03,PaxTecum-5G,-70,35.866883754730225,QQ,0,2
9,d8:07:b6:8a:c7:04,PaxTecum,-41,35.866883754730225,QQ,0,2
10,d8:c6:78:70:41:30,Casa 104,-88,35.866883754730225,QQ,0,2
11,de:07:b6:8a:c7:04,,-45,35.866883754730225,QQ,0,2
12,e2:85:4d:d0:60:d4,[LG_Wall-Mount A/C]60d4,-77,35.866883754730225,QQ,0,2
13,f0:a7:31:56:a3:51,SAMPAIO VIVO_EXT,-44,35.866883754730225,QQ,0,2
14,10:98:5f:0f:e1:af,Lupos,-89,37.87519717216492,QQ,0,2
15,18:34:af:60:91:c8,CLARO_2G6091C2,-88,37.87519717216492,QQ,0,2
16,30:16:9d:a2:b9:27,O Albergue' Hostel_EXT,-77,37.87519717216492,QQ,0,2
17,42:c8:79:1c:51:b4,PIX-LINK-2.4G,-87,37.87519717216492,QQ,0,2
18,84:0b:bb:c8:9f:30,SAMPAIO VIVO,-81,37.87519717216492,QQ,0,2
19,8c:44:4f:47:29:07,O Albergue' Hostel,-83,37.87519717216492,QQ,0,2
20,8e:44:4f:47:2a:08,#CLARO-WIFI,-86,37.87519717216492,QQ,0,2
21,9c:24:72:31:db:c1,Mozambique_2G,-83,37.87519717216492,QQ,0,2
22,d8:07:b6:8a:c7:03,PaxTecum-5G,-70,37.87519717216492,QQ,0,2
23,d8:07:b6:8a:c7:04,PaxTecum,-41,37.87519717216492,QQ,0,2
24,d8:c6:78:70:41:30,Casa 104,-88,37.87519717216492,QQ,0,2
25,de:07:b6:8a:c7:04,,-45,37.87519717216492,QQ,0,2
26,e2:85:4d:d0:60:d4,[LG_Wall-Mount A/C]60d4,-77,37.87519717216492,QQ,0,2
27,f0:a7:31:56:a3:51,SAMPAIO VIVO_EXT,-44,37.87519717216492,QQ,0,2
28,10:98:5f:0f:e1:af,Lupos,-89,39.88348340988159,QQ,0,2
29,18:34:af:60:91:c8,CLARO_2G6091C2,-88,39.88348340988159,QQ,0,2
30,30:16:9d:a2:b9:27,O Albergue' Hostel_EXT,-77,39.88348340988159,QQ,0,2
31,42:c8:79:1c:51:b4,PIX-LINK-2.4G,-87,39.88348340988159,QQ,0,2
32,84:0b:bb:c8:9f:30,SAMPAIO VIVO,-81,39.88348340988159,QQ,0,2
33,8c:44:4f:47:29:07,O Albergue' Hostel,-83,39.88348340988159,QQ,0,2
34,8e:44:4f:47:2a:08,#CLARO-WIFI,-86,39.88348340988159,QQ,0,2
35,9c:24:72:31:db:c1,Mozambique_2G,-83,39.88348340988159,QQ,0,2
36,d8:07:b6:8a:c7:03,PaxTecum-5G,-70,39.88348340988159,QQ,0,2
37,d8:07:b6:8a:c7:04,PaxTecum,-41,39.88348340988159,QQ,0,2
38,d8:c6:78:70:41:30,Casa 104,-88,39.88348340988159,QQ,0,2
39,de:07:b6:8a:c7:04,,-45,39.88348340988159,QQ,0,2
40,e2:85:4d:d0:60:d4,[LG_Wall-Mount A/C]60d4,-77,39.88348340988159,QQ,0,2
41,f0:a7:31:56:a3:51,SAMPAIO VIVO_EXT,-44,39.88348340988159,QQ,0,2
42,10:98:5f:0f:e1:af,Lupos,-89,41.891385555267334,QQ,0,2
43,18:34:af:60:91:c8,CLARO_2G6091C2,-88,41.891385555267334,QQ,0,2
44,30:16:9d:a2:b9:27,O Albergue' Hostel_EXT,-77,41.891385555267334,QQ,0,2
45,42:c8:79:1c:51:b4,PIX-LINK-2.4G,-87,41.891385555267334,QQ,0,2
46,84:0b:bb:c8:9f:30,SAMPAIO VIVO,-81,41.891385555267334,QQ,0,2
47,8c:44:4f:47:29:07,O Albergue' Hostel,-83,41.891385555267334,QQ,0,2
48,8e:44:4f:47:2a:08,#CLARO-WIFI,-86,41.891385555267334,QQ,0,2
49,9c:24:72:31:db:c1,Mozambique_2G,-83,41.891385555267334,QQ,0,2
50,d8:07:b6:8a:c7:03,PaxTecum-5G,-70,41.891385555267334,QQ,0,2
51,d8:07:b6:8a:c7:04,PaxTecum,-41,41.891385555267334,QQ,0,2
